trial,slope,temperature,beta,lr,polyak_alpha,polyak_beta,init_dist,init_C_m,init_g_L,init_v_reset,init_v_T,init_E_L,init_delta_T,final_loss,min_loss,gamma,n_spikes_sim,elapsed_s
30,7.575240481124263,0.1729274897182698,1.1964825248123043,0.038002482130709746,0.0,0.0,1.051366896272231,0.4717790455366557,161.3151097233788,9.079299577608348,-79.88773082601855,-43.152721139809074,-107.55690105134393,17.457238185537136,15.895515441894531,15.748978614807129,nan,0,1.1617741584777832
31,9.691342458124995,0.2187369351562484,5.6362003916157,0.001345596549845844,0.0,0.0,0.5130032796591848,0.3636992555680505,15.210417172825593,10.24380098605306,-48.67787411650677,-45.687760605280495,-82.62124640552315,13.950606118410708,16.099536895751953,15.7904634475708,-1.0,51,1.2229599952697754
32,3.5953409023124436,0.15759090400789272,4.1034813345895405,0.0032194536414401976,0.0,0.0,1.9087542622051603,0.4070532763565424,38.15403497800741,11.399416806484476,-49.187579129551466,-35.64447917911709,-90.06266002887438,7.54559218187339,15.73736572265625,15.726168632507324,nan,0,1.16168212890625
33,4.019367207331254,0.2730550348037575,4.7915211491492915,0.0028854018646532714,0.0,0.0,1.2367416498397532,0.3066607606870601,183.26121158715293,10.342994304762517,-70.99433709407393,-55.696052875757424,-102.33963647332654,9.724363695516889,60946.55078125,60946.1015625,nan,0,1.1643712520599365
34,4.960780207120175,0.13159728649906496,1.9025865864572524,0.09348224301927581,0.0,0.0,0.17702704932179422,0.5131812439686086,49.12861329159953,6.157751552091886,-78.17689287606085,-36.75288640117586,-106.71673964779389,2.3904331210382317,15.704706192016602,15.704706192016602,nan,0,1.211942195892334
35,2.299977911300714,0.1976508214615643,8.045385090837806,0.02583432773720876,0.0,0.0,0.6101699673875925,0.39252534540642664,113.77334247271246,7.9608022586802605,-46.30571517396258,-37.225354012554895,-91.78655380979298,9.525898868908925,5.446545600891113,5.446545600891113,-0.02610441767068273,3,1.1447958946228027
36,1.7342543006869806,0.10928510565701569,9.481638257276703,0.017201719944258936,0.0,0.0,0.42330248907310924,0.4701511432284271,96.27614020738115,6.302928933145026,-69.7503606260852,-56.9331632597004,-105.39333514931948,11.656369885791369,3.8143601417541504,3.2718749046325684,0.4595910418695229,4,1.155357837677002
37,5.01919679914637,0.12836543378699378,1.2004193856664,0.0010232221446100842,0.0,0.0,4.939324397339651,0.3523612519637762,32.71591727411932,6.823450590362109,-63.1820199813228,-48.942940871934034,-103.80643466904338,1.084531471368397,3.010427713394165,3.010427713394165,0.2156448202959831,13,1.1287951469421387
38,2.6556388159833992,0.1376145313877302,6.412354865302131,0.002336791714918843,0.0,0.0,0.5723808746392444,0.4032792108485062,54.38412160660408,7.887138033456326,-51.99130447368963,-37.114041236819624,-91.73250211304136,8.695507803518579,3.2311434745788574,3.2311434745788574,-0.09542356377799423,4,1.1794748306274414
39,6.863232949483848,0.04648403531056272,7.874596605595222,0.01866734637525033,0.0,0.0,4.396534295736217,0.32345726508299205,173.87069526476935,11.015376125637513,-73.55509346573068,-57.307771942603466,-90.30746492052272,11.731738900092497,6.042264461517334,5.81146240234375,0.355421686746988,3,1.1408820152282715
40,4.652943229287142,0.03659986692711194,3.563268297849005,0.005746966333202757,0.0,0.0,0.7669714321174357,0.39733261984010726,41.90274872652613,8.346187947267556,-69.29199512492988,-53.4675449743959,-89.26574301686941,13.408208102075033,2.7908596992492676,2.7907402515411377,0.3589743589743589,14,1.287757158279419
41,8.410442862549456,0.20357207771255978,8.08800026376895,0.07056035666151485,0.0,0.0,3.2136688773383537,0.330305861073124,127.15967323167824,7.611652497978754,-76.397133353341,-39.45323842753249,-88.43128927769965,2.180644498543667,3.049044370651245,3.049044370651245,0.380952380952381,5,1.1471869945526123
