trial,loss_type,surrogate_type,surrogate_slope,optimizer,learning_rate,use_param_transform,grad_clip_norm,polyak_alpha,polyak_beta,temperature,feature_beta,validity_beta,weight_spike_count,tau_ms,weight_subthreshold,warmstart_loss,train_best_loss,train_final_loss,kept_source,kept_loss,improvement,gamma,n_spikes_sim,n_spikes_gt,n_iter,elapsed_s
847,guarino,superspike,16.671887552748064,polyak,0.06694504559237206,True,,0.9424432241147005,0.2019152441398746,0.29636230757020654,15.644995543363473,18.85661277130245,0.10176507697970157,nan,nan,0.2437264770269394,0.42785149812698364,117.00469970703125,warmstart,0.2437264770269394,-0.18412502110004425,-0.5625,9,9,25,1.3521652221679688
848,guarino,superspike,0.5799955664095932,polyak,6.44495923451569e-05,True,,0.21761764787961102,0.15443405242070252,0.2544118972798843,17.69219457564581,9.525742112287347,0.20054411935032398,nan,nan,0.9875682592391968,0.978107750415802,0.978107750415802,training,0.978107750415802,0.009460508823394775,0.07017543859649122,10,9,25,1.419825792312622
849,guarino,superspike,1.0013766131440747,polyak,0.0008568157672940766,True,,0.5506688838842435,0.8437847362753934,0.28991479127274544,9.88753081875486,17.315517042010654,0.13887534193984588,nan,nan,0.6194233894348145,0.5951193571090698,1.0503767728805542,training,0.5951193571090698,0.02430403232574463,0.7128027681660901,8,9,16,1.3519370555877686
850,van_rossum,superspike,1.1411282713965942,polyak,0.001755367053825489,False,,0.4034753470871056,0.6396683101283533,nan,nan,nan,nan,14.899136548930569,0.3012904106066503,3.4979684352874756,3.1195623874664307,3.1195623874664307,training,3.1195623874664307,0.3784060478210449,0.9473684210526316,10,9,25,2.2335121631622314
851,guarino,superspike,16.37917946203558,polyak,2.5526362497992492e-05,True,,1.2001933089618047,0.41973858036458456,0.11879022735532149,3.9614689297751835,18.51430945411315,0.07011139928347802,nan,nan,0.45182180404663086,0.8025957942008972,1.2159149646759033,warmstart,0.45182180404663086,-0.35077399015426636,-0.5625,9,9,25,1.362488031387329
852,guarino,superspike,1.2041259000288629,polyak,0.048566212472280906,True,,1.491314544913768,0.05190718807549677,0.2891206051661172,4.2645666941800835,12.812570863176868,0.29686279296446266,nan,nan,0.537487804889679,0.5461850166320801,0.5461850166320801,warmstart,0.537487804889679,-0.008697211742401123,-0.21527777777777773,9,9,1,1.3074891567230225
853,guarino,superspike,0.8823104402807515,polyak,1.1185374434846949e-05,True,,0.2846442702817992,0.07749018752561165,0.4404834965359215,15.819958365226356,5.835148449597879,0.23497731099336078,nan,nan,0.7496893405914307,1.1991928815841675,1.1994210481643677,warmstart,0.7496893405914307,-0.4495035409927368,-0.456140350877193,10,9,25,1.359602928161621
854,guarino,superspike,7.97711750259621,polyak,0.010290310950370647,True,,0.5344341274788653,0.518711768405828,0.3937003693632889,2.035454295929226,2.365878332716346,0.11286682199162319,nan,nan,0.5621763467788696,0.7531679272651672,1449413.875,warmstart,0.5621763467788696,-0.1909915804862976,0.020761245674740504,8,9,25,1.3441441059112549
855,van_rossum,superspike,2.1577284039507827,polyak,0.05491777068054773,True,,0.7915218687401633,0.2068504083355922,nan,nan,nan,nan,12.664528802448856,0.5917205250859561,4.84760856628418,4.616114139556885,3736.57275390625,training,4.616114139556885,0.23149442672729492,-1.0,190,9,25,2.0077359676361084
856,van_rossum,superspike,0.5048453507825499,polyak,0.0035519747102931475,True,,0.26770411475109535,0.2951926544584984,nan,nan,nan,nan,3.2021665432666375,0.4831296396371074,7.072685718536377,6.1655402183532715,6.1655402183532715,training,6.1655402183532715,0.9071455001831055,-1.0,3680,9,6,1.1274712085723877
857,guarino,superspike,1.3053641139449423,polyak,0.0258472525883967,False,,1.4613584715842112,0.7148374547182023,0.2767705994153364,2.8363602091604334,1.3457227784856567,0.16335965924458173,nan,nan,0.6216199398040771,0.6293140649795532,93172.5703125,warmstart,0.6216199398040771,-0.007694125175476074,-0.5625,9,9,25,1.3143229484558105
858,van_rossum,superspike,5.855504304796352,polyak,0.002647989690159765,False,,1.2151070521893041,0.44952927224227623,nan,nan,nan,nan,2.974510452371729,0.8363953592357555,9.084327697753906,8.304778099060059,8.816632270812988,training,8.304778099060059,0.7795495986938477,0.035714285714285705,5,9,25,1.139281988143921
859,van_rossum,superspike,0.8165472975278631,polyak,0.01707803786249639,True,,0.18825554854555043,0.07914948553522905,nan,nan,nan,nan,27.05705384752973,0.7786155456256356,7.524993896484375,6.551020622253418,2304836.75,training,6.551020622253418,0.973973274230957,-1.0,3791,9,25,3.4904837608337402
860,van_rossum,superspike,0.5632036859172719,polyak,0.002440274901856443,False,,1.033469322384161,0.6534904689480839,nan,nan,nan,nan,9.24768250144579,0.9660749488408352,5.6287994384765625,6.087050437927246,6.158908843994141,warmstart,5.6287994384765625,-0.4582509994506836,0.36678200692041524,8,9,25,1.6849229335784912
861,van_rossum,superspike,0.9720870740096726,polyak,0.0005622900215773493,True,,0.32314678962947296,0.00012490653719365863,nan,nan,nan,nan,2.738416971746363,0.487542449176412,6.58720064163208,6.32318115234375,8.66953182220459,training,6.32318115234375,0.2640194892883301,0.46886446886446886,4,9,25,1.6724178791046143
862,van_rossum,superspike,7.555482770543099,polyak,2.096218223366394e-05,False,,0.36407037724951297,0.8858952595401297,nan,nan,nan,nan,9.553690433904503,0.04658760906833226,1.6806942224502563,2.1211090087890625,2.121138095855713,warmstart,1.6806942224502563,-0.44041478633880615,0.020761245674740504,8,9,25,1.6496219635009766
863,guarino,superspike,6.667887432143023,polyak,0.001089573948208096,False,,0.7693007981751938,0.32738461069660096,0.09664729101891022,4.849819874705989,8.614821526567953,0.1654362924545336,nan,nan,0.8741158246994019,0.7544893026351929,69.30508422851562,training,0.7544893026351929,0.11962652206420898,0.0,0,9,25,1.3541228771209717
864,van_rossum,superspike,0.9129657432667299,polyak,5.263780677548385e-05,True,,0.8383614499718659,0.3754115459087124,nan,nan,nan,nan,6.320236267332815,0.3088888825562579,4.608570098876953,4.458423137664795,4.468180179595947,training,4.458423137664795,0.1501469612121582,0.24561403508771928,10,9,25,1.381511926651001
865,van_rossum,superspike,0.6790891118977922,polyak,0.0015231602971732218,False,,1.136900560610166,0.8479028431341171,nan,nan,nan,nan,2.1834461359134756,0.08153590546076306,4.09237003326416,7.67241096496582,8.032774925231934,warmstart,4.09237003326416,-3.58004093170166,-0.5625,9,9,25,1.0443267822265625
866,van_rossum,superspike,0.6778453456070417,polyak,0.0001613392688762241,False,,0.9088407935448668,0.2560250986070861,nan,nan,nan,nan,2.864199806940537,0.33957248402235085,5.186633110046387,7.547482967376709,7.547504425048828,warmstart,5.186633110046387,-2.3608498573303223,0.1319444444444445,9,9,25,1.1068828105926514
867,van_rossum,superspike,2.76767303532659,polyak,0.005213548418931772,True,,0.9435923660458252,0.24937847491985388,nan,nan,nan,nan,10.763946544046746,0.4018763360651161,4.434562683105469,5.861482620239258,18.152545928955078,warmstart,4.434562683105469,-1.426919937133789,-0.21527777777777773,9,9,25,1.861504077911377
868,guarino,superspike,7.982560582253242,polyak,0.0035143053565444395,True,,0.4939259968544562,0.05961817256501978,0.26161873796691143,10.581123408785317,15.642380551236553,0.19208686868758643,nan,nan,0.9754546284675598,1.1415483951568604,2464379.25,warmstart,0.9754546284675598,-0.16609376668930054,0.4210526315789474,10,9,25,1.3940470218658447
869,guarino,superspike,5.464578226047153,polyak,0.00037209629105625834,False,,1.367989756965836,0.9192260157195751,0.12068938282437952,4.877835354796698,15.343659565006174,0.18930296578272057,nan,nan,0.9101961255073547,0.9660601019859314,0.968591034412384,warmstart,0.9101961255073547,-0.05586397647857666,-0.32525951557093424,8,9,25,1.3080699443817139
870,van_rossum,superspike,0.8970876007402785,polyak,0.015042366261922823,True,,0.8356425601909758,0.47686706246278976,nan,nan,nan,nan,2.9384314753241636,0.9838455949248598,9.662759780883789,10.680825233459473,14.515256881713867,warmstart,9.662759780883789,-1.0180654525756836,0.0,0,9,18,1.1598780155181885
871,van_rossum,superspike,1.3723679066201642,polyak,0.00013395029653308355,False,,0.5021511324594082,0.7287107451466779,nan,nan,nan,nan,41.55470524750298,0.43930743677875883,3.8042383193969727,4.406464099884033,4.406464099884033,warmstart,3.8042383193969727,-0.6022257804870605,-0.04166666666666662,9,9,25,4.0484068393707275
872,van_rossum,superspike,3.359599219969464,polyak,0.0001972918236463865,True,,0.42226336451886287,0.41529746062389516,nan,nan,nan,nan,33.14545816423196,0.135370459787843,1.4155927896499634,1.8574731349945068,10.168846130371094,warmstart,1.4155927896499634,-0.44188034534454346,-0.21527777777777773,9,9,25,3.5723040103912354
873,van_rossum,superspike,1.342326008646179,polyak,0.0007740339102290655,False,,1.0953355192135787,0.9482759892683243,nan,nan,nan,nan,2.380885948360029,0.9531532077128283,9.605938911437988,8.914151191711426,8.914151191711426,training,8.914151191711426,0.6917877197265625,0.46886446886446886,4,9,25,1.081833839416504
874,van_rossum,superspike,2.32495216293134,polyak,0.03686193513417028,True,,0.4109878328597069,0.9236013243239269,nan,nan,nan,nan,1.7362908058181277,0.6069664660138833,7.662766933441162,7.029612064361572,10.280055046081543,training,7.029612064361572,0.6331548690795898,-0.09027777777777786,7,9,25,1.0594310760498047
875,van_rossum,superspike,1.6038354013293152,polyak,1.3796760039034743e-05,True,,0.17898301411675616,0.4632835272052358,nan,nan,nan,nan,18.413611738493305,0.2964443857818584,2.916700839996338,3.0720458030700684,3.349745988845825,warmstart,2.916700839996338,-0.15534496307373047,0.36678200692041524,8,9,25,2.721458911895752
876,van_rossum,superspike,9.80688520540622,polyak,0.0058461835958518345,True,,1.1272172621687786,0.7725693748561002,nan,nan,nan,nan,8.266108917306559,0.536062107902265,5.392019748687744,4.346129417419434,8.782746315002441,training,4.346129417419434,1.0458903312683105,-0.02807017543859652,6,9,25,1.6022510528564453
877,guarino,superspike,1.7862431901320555,polyak,0.0001035917003500137,False,,0.3465267767249413,0.6564898383508689,0.2809502576783548,3.896551293429933,5.909529018299435,0.15651803529096683,nan,nan,0.7869933843612671,0.7354350090026855,0.7354350090026855,training,0.7354350090026855,0.05155837535858154,-0.38888888888888884,9,9,25,1.3494582176208496
878,van_rossum,superspike,0.71355015193671,polyak,3.15899821453874e-05,True,,1.3064461276194639,0.663505235719258,nan,nan,nan,nan,5.506481066726001,0.6490234057258495,7.591108798980713,nan,nan,warmstart,7.591108798980713,nan,1.0,9,9,0,1.226186990737915
879,guarino,superspike,16.320546513403535,polyak,0.00023700380865202951,True,,1.3241144214323797,0.17078209525836174,0.14253739476584013,12.038214312614587,17.03267063067477,0.023684860566633503,nan,nan,0.21398895978927612,0.6519170999526978,12.312655448913574,warmstart,0.21398895978927612,-0.43792814016342163,-0.5625,9,9,25,1.3520119190216064
880,van_rossum,superspike,0.8634715537081233,polyak,0.05180581619788278,True,,1.1968969703034291,0.23381927426107785,nan,nan,nan,nan,3.2056517866863032,0.3815153279626775,5.960330486297607,6.833786964416504,7.379562854766846,warmstart,5.960330486297607,-0.8734564781188965,0.30555555555555564,9,9,2,1.0854499340057373
881,guarino,superspike,0.7433171035909311,polyak,0.00020129209465756328,False,,0.20226199147235163,0.5501341706974073,0.17132434016393008,14.212854896557543,1.5369913223510423,0.1407070294441719,nan,nan,0.4105947017669678,0.9995895624160767,1.0059232711791992,warmstart,0.4105947017669678,-0.5889948606491089,-0.5625,9,9,25,1.3198330402374268
882,guarino,superspike,4.314056899621959,polyak,0.0010433285519612047,True,,0.8992248934203624,0.33589713172919555,0.36965279919573024,15.813650996494673,15.78625344615067,0.08083793681810653,nan,nan,0.650348424911499,0.6688761711120605,0.6688761711120605,warmstart,0.650348424911499,-0.018527746200561523,0.19377162629757788,8,9,1,1.3044569492340088
883,van_rossum,superspike,0.5991233969033384,polyak,0.0017147908942878088,False,,1.3985864717741192,0.6551437946449565,nan,nan,nan,nan,1.4964061036561234,0.14674424254448049,5.26371431350708,5.496886730194092,5.676492691040039,warmstart,5.26371431350708,-0.23317241668701172,0.0,0,9,25,1.014045238494873
884,van_rossum,superspike,5.7697641157038,polyak,1.388082009023794e-05,True,,0.3983476145194195,0.2067667296794684,nan,nan,nan,nan,4.265723403924202,0.953053716545225,8.510896682739258,7.656888484954834,580298.875,training,7.656888484954834,0.8540081977844238,-1.0,3791,9,25,1.2354819774627686
885,van_rossum,superspike,5.641524709055813,polyak,0.022594694996719712,False,,0.2400890987905842,0.7430409461629872,nan,nan,nan,nan,1.6938081863617083,0.3737150117458109,6.984425067901611,6.635791301727295,6.635791301727295,training,6.635791301727295,0.3486337661743164,0.0,0,9,25,1.0204417705535889
886,van_rossum,superspike,3.175975012112167,polyak,0.0968583244004493,False,,0.849964015396866,0.4114957749920847,nan,nan,nan,nan,37.99175954944488,0.22249775536660854,2.301274061203003,2.2149252891540527,326363.90625,training,2.2149252891540527,0.0863487720489502,0.0,0,9,25,4.133040904998779
887,van_rossum,superspike,18.031795017989683,polyak,3.828712894816151e-05,False,,1.3986648473538634,0.6306288454833006,nan,nan,nan,nan,1.1604973826846594,0.07734400225577898,4.083101272583008,7.93697452545166,7.962563991546631,warmstart,4.083101272583008,-3.8538732528686523,0.1319444444444445,9,9,25,1.0078651905059814
888,guarino,superspike,12.961782942829307,polyak,0.00011508072219665362,True,,1.021941547187028,0.15237903185827417,0.127358913123117,18.12869109939201,3.241334903221132,0.007303660996558403,nan,nan,0.20297440886497498,0.6579648852348328,142583.96875,warmstart,0.20297440886497498,-0.4549904763698578,-0.5625,9,9,25,1.9113929271697998
889,guarino,superspike,0.7345381105215341,polyak,0.005623208617761156,False,,1.2999061564201062,0.9190356502319008,0.43207329286442875,7.124683201273776,5.495069862833467,0.26784019272233994,nan,nan,0.5439863801002502,0.5303007960319519,0.5303007960319519,training,0.5303007960319519,0.01368558406829834,0.1319444444444445,9,9,25,1.3179819583892822
890,van_rossum,superspike,1.3547112282957006,polyak,0.002181860025572691,True,,1.1855358817175143,0.3500109823441274,nan,nan,nan,nan,2.580420812000183,0.7250012136095562,9.29608154296875,8.646453857421875,8.77743148803711,training,8.646453857421875,0.649627685546875,0.10256410256410257,4,9,25,1.1308472156524658
891,guarino,superspike,0.5426557929251088,polyak,0.0010720177505031156,False,,0.4347315283900368,0.9271385771926535,0.11883600142394414,18.750415212220524,10.57232749020406,0.25148378281828104,nan,nan,0.5573667287826538,0.49015453457832336,0.5043748021125793,training,0.49015453457832336,0.06721219420433044,-0.21527777777777773,9,9,25,1.3041000366210938
892,van_rossum,superspike,0.7176541553869008,polyak,0.0034572427628449275,True,,0.09084616982287969,0.07699080812060333,nan,nan,nan,nan,10.340411031583539,0.5513679621540587,3.784074068069458,4.213634490966797,4.213634490966797,warmstart,3.784074068069458,-0.42956042289733887,0.5397923875432526,8,9,1,1.529798984527588
893,guarino,superspike,8.351656926017688,polyak,0.00024663914403478713,False,,0.6688313355178932,0.6078046670230125,0.42305691776220467,10.767115063529909,10.028290816087406,0.08009237508159091,nan,nan,1.0424731969833374,0.6552707552909851,0.656585693359375,training,0.6552707552909851,0.3872024416923523,0.7128027681660901,8,9,25,1.2991878986358643
894,van_rossum,superspike,14.686475123519628,polyak,0.00015931108458524748,True,,0.39657930614896736,0.40655983481013536,nan,nan,nan,nan,44.074341277649076,0.8452196744613539,6.157044410705566,6.128043174743652,6.342549800872803,training,6.128043174743652,0.029001235961914062,0.007142857142857149,11,9,25,4.085939884185791
895,van_rossum,superspike,1.0512280769489906,polyak,1.675770583522442e-05,True,,0.09290850292130981,0.3950134039208921,nan,nan,nan,nan,25.600035107239645,0.8442941484035814,7.075645923614502,7.066120147705078,5724.99755859375,training,7.066120147705078,0.009525775909423828,-1.0,190,9,25,3.1333110332489014
896,van_rossum,superspike,0.6670675255005946,polyak,0.009954708617657302,False,,0.9121889619479461,0.3944427387313236,nan,nan,nan,nan,15.028687065093713,0.9113806886912028,7.75231409072876,6.9894514083862305,5.818050660091822e+17,training,6.9894514083862305,0.7628626823425293,-0.075,1,9,3,1.9389722347259521
897,guarino,superspike,9.65746970716935,polyak,0.0003296722101885117,True,,0.5320024094197362,0.8397133446791534,0.2950098491861095,8.326879462336052,14.376612077361925,0.23599638738102668,nan,nan,0.7577306628227234,0.7885038256645203,0.9182625412940979,warmstart,0.7577306628227234,-0.030773162841796875,0.020761245674740504,8,9,25,1.372776985168457
898,van_rossum,superspike,2.6588909486322105,polyak,0.0026379884948927717,False,,1.480273352895997,0.260686111014103,nan,nan,nan,nan,2.4778833043620074,0.1768872665129827,2.396684408187866,8.368268966674805,369343.15625,warmstart,2.396684408187866,-5.9715845584869385,-0.5625,9,9,25,1.054429054260254
899,van_rossum,superspike,0.7572671881482328,polyak,2.703266526480754e-05,True,,0.5510191212574403,0.4728866021919116,nan,nan,nan,nan,2.603340289675713,0.3496775058773096,5.374323844909668,7.683398723602295,7.683398723602295,warmstart,5.374323844909668,-2.309074878692627,-0.04166666666666662,9,9,25,1.1138219833374023
900,van_rossum,superspike,4.951346048791087,polyak,2.425538696821647e-05,True,,1.4844741740887561,0.9755851708765133,nan,nan,nan,nan,6.244769762650739,0.10786921840629593,1.695628046989441,4.010789394378662,4.0107951164245605,warmstart,1.695628046989441,-2.315161347389221,-0.49826989619377166,8,9,25,1.3948068618774414
901,guarino,superspike,0.8680959294290499,polyak,0.021049693616727715,False,,0.5749447303935444,0.28149925605475035,0.15955012239817695,1.488717071060107,11.758774007161412,0.12037185625003827,nan,nan,0.8746643662452698,0.7583838701248169,0.7583838701248169,training,0.7583838701248169,0.11628049612045288,-0.04166666666666662,9,9,25,1.3089547157287598
902,guarino,superspike,8.924919519809182,polyak,0.020394610628937552,False,,0.08805509580050402,0.625369228462319,0.3474580401680541,3.768943473903741,11.497966504199042,0.0729596642039831,nan,nan,0.832952082157135,0.8727264404296875,63.1888542175293,warmstart,0.832952082157135,-0.03977435827255249,0.020761245674740504,8,9,6,1.2899730205535889
903,guarino,superspike,2.4206484729475353,polyak,0.0001339745380353781,True,,0.7291687508329263,0.7287611221416688,0.21043026429864228,3.4860500905771925,17.386273590269628,0.2484140825894054,nan,nan,0.35449740290641785,0.523971438407898,20.954984664916992,warmstart,0.35449740290641785,-0.1694740355014801,-0.5625,9,9,25,1.3408949375152588
904,guarino,superspike,0.9532049476902108,polyak,0.01339869283705953,False,,0.5723482232593162,0.035105424229590176,0.125436328570376,8.820362609626676,14.640349033318666,0.10904551254216928,nan,nan,0.6496371030807495,0.7693518996238708,0.7693518996238708,warmstart,0.6496371030807495,-0.11971479654312134,-0.5625,9,9,1,1.2784781455993652
905,guarino,superspike,0.6069081836230475,polyak,1.8117968904083504e-05,True,,1.2535888851245982,0.54367712363369,0.4763246844996548,11.222005724937757,12.94551531389735,0.05534518834214791,nan,nan,0.9371156692504883,0.8697039484977722,0.8697039484977722,training,0.8697039484977722,0.06741172075271606,-0.1522491349480969,8,9,25,1.3371882438659668
906,van_rossum,superspike,3.982767447670295,polyak,3.1428151064205664e-05,True,,0.9810229782612927,0.7990852849242002,nan,nan,nan,nan,3.8594789468646558,0.5145517019441572,6.447912693023682,5.1426520347595215,5.143139839172363,training,5.1426520347595215,1.3052606582641602,1.0,9,9,25,1.175117015838623
907,van_rossum,superspike,0.5131065455076358,polyak,5.423082217022353e-05,True,,0.6057517365012186,0.026213532467259992,nan,nan,nan,nan,43.41760496928316,0.15123291294056207,1.5201263427734375,1.4808348417282104,19.162683486938477,training,1.4808348417282104,0.03929150104522705,0.020761245674740504,8,9,25,4.1760499477386475
908,guarino,superspike,10.100505132062716,polyak,0.0004566577900232171,True,,0.6622140808449568,0.8868782740270206,0.06546776019185432,1.4334198739627007,4.91011148973542,0.24828649340560308,nan,nan,0.6892831325531006,0.8580212593078613,0.910012423992157,warmstart,0.6892831325531006,-0.16873812675476074,-0.5625,9,9,25,1.3530359268188477
909,guarino,superspike,19.448058951527223,polyak,4.505926147097334e-05,False,,0.7051497472480788,0.12912367972018846,0.10331877072316127,10.505625064966251,7.716883257914994,0.0703806897338981,nan,nan,0.6432439684867859,0.4342758357524872,1012668.4375,training,0.4342758357524872,0.2089681327342987,-1.0,4000,9,25,1.305274248123169
910,guarino,superspike,0.989125831206699,polyak,2.3918918644776663e-05,False,,0.11440600546074575,0.7531683854134263,0.17697341586641746,19.58996391284506,4.479301422103371,0.10633399500715436,nan,nan,0.5743065476417542,0.49732789397239685,0.49733415246009827,training,0.49732789397239685,0.0769786536693573,0.47916666666666674,9,9,25,1.2870211601257324
911,van_rossum,superspike,0.500364977757882,polyak,0.001363195955398124,True,,0.619152823863151,0.42030469987880803,nan,nan,nan,nan,4.629979241290647,0.891950122211263,9.203679084777832,9.206121444702148,10.61461067199707,warmstart,9.203679084777832,-0.0024423599243164062,0.7128027681660901,8,9,25,1.2624938488006592
912,guarino,superspike,0.9988791622648423,polyak,0.05567357746604833,True,,0.8706367413778742,0.611757953968084,0.2825606301133871,11.535433063853434,13.685832912033716,0.1965105765302579,nan,nan,0.3557378947734833,0.2883761525154114,0.38936036825180054,training,0.2883761525154114,0.0673617422580719,-0.38888888888888884,9,9,25,1.6700708866119385
913,van_rossum,superspike,2.698565501551205,polyak,0.0016060764318301518,True,,0.9793076608757055,0.7489288200900446,nan,nan,nan,nan,2.245251448849045,0.11039123373735693,4.876486301422119,5.843412399291992,5.843412399291992,warmstart,4.876486301422119,-0.966926097869873,-0.08058608058608058,4,9,25,1.0760493278503418
914,guarino,superspike,1.50398493733048,polyak,0.048187745449714096,False,,1.444962094711204,0.22884336115151804,0.44620371367279593,3.639440945937259,15.469191814709797,0.0039024481942114605,nan,nan,0.6496070623397827,0.5520588159561157,651.5736694335938,training,0.5520588159561157,0.09754824638366699,-0.075,1,9,25,1.9080162048339844
915,guarino,superspike,13.698055841951836,polyak,0.0002784771910107752,True,,0.3381967440456912,0.3389059287804632,0.13926879582003146,10.700996324388855,13.025702993487764,0.1300290326649974,nan,nan,0.3578668534755707,0.5595725178718567,0.5595725178718567,warmstart,0.3578668534755707,-0.201705664396286,-0.21527777777777773,9,9,1,1.3735270500183105
916,guarino,superspike,16.507361649198025,polyak,0.0013157731499799214,True,,1.4653465855456953,0.3100460441847964,0.30393225169978916,6.909679272818104,1.0706690762806121,0.2991924301336975,nan,nan,1.0235291719436646,1.2243757247924805,3104709.25,warmstart,1.0235291719436646,-0.20084655284881592,-0.6315789473684211,10,9,25,1.3898911476135254
917,van_rossum,superspike,8.47770991631127,polyak,0.001245254799773168,False,,0.2914070359898989,0.011032621440349888,nan,nan,nan,nan,2.7307214328083815,0.43497086171990695,5.6836161613464355,5.602801322937012,48446.25,training,5.602801322937012,0.08081483840942383,0.0,0,9,25,1.0697741508483887
918,guarino,superspike,4.926375302751526,polyak,6.653598925868743e-05,True,,1.4151767387548904,0.17486039476730653,0.11814232212970933,7.033817230203265,11.898505665427477,0.20444178959574125,nan,nan,0.626923143863678,0.7178692817687988,27.267105102539062,warmstart,0.626923143863678,-0.09094613790512085,-0.5625,9,9,25,1.3296411037445068
919,van_rossum,superspike,0.5815209012027299,polyak,6.110422969417751e-05,True,,1.1674491850676494,0.9837223383651236,nan,nan,nan,nan,13.199298182884727,0.5901391809188112,6.952250957489014,5.85811710357666,5.8685760498046875,training,5.85811710357666,1.0941338539123535,0.47916666666666674,9,9,25,2.0170419216156006
920,guarino,superspike,1.6209055662230019,polyak,0.0008816542925693981,False,,0.5702278208248526,0.11305933678187674,0.44002656833260095,14.324200574174295,1.7848684349969703,0.0347359275813919,nan,nan,0.2122262865304947,0.44213777780532837,0.4421543776988983,warmstart,0.2122262865304947,-0.22991149127483368,-0.38888888888888884,9,9,25,1.3101387023925781
921,van_rossum,superspike,4.827993812849857,polyak,0.007833831263695488,False,,1.333969305461501,0.7323430296357656,nan,nan,nan,nan,17.83291229875809,0.8040811727134838,8.008844375610352,9.060519218444824,9.060519218444824,warmstart,8.008844375610352,-1.0516748428344727,-0.04166666666666662,9,9,1,2.1522300243377686
922,van_rossum,superspike,1.5132772124908855,polyak,0.07585623608323669,False,,0.5683969089966159,0.24089260605108131,nan,nan,nan,nan,4.846727020912557,0.3013385202066774,4.661706924438477,6.838385581970215,34570916.0,warmstart,4.661706924438477,-2.1766786575317383,-0.49826989619377166,8,9,25,1.2170162200927734
923,van_rossum,superspike,14.217394932156898,polyak,6.650410426244652e-05,True,,1.1895989565608478,0.8643675331093843,nan,nan,nan,nan,2.7608979536753013,0.45083484597216006,5.858867645263672,5.135222911834717,5.535399436950684,training,5.135222911834717,0.7236447334289551,0.7128027681660901,8,9,25,1.1443898677825928
924,van_rossum,superspike,19.609714648691057,polyak,0.014908409308845972,False,,1.3038167996038799,0.7733322487976717,nan,nan,nan,nan,1.5134330927660455,0.06502900065367068,4.885593891143799,4.875765800476074,4.875765800476074,training,4.875765800476074,0.00982809066772461,0.0,0,9,25,1.0145702362060547
925,guarino,superspike,1.8929781079411914,polyak,0.0050851371196903895,False,,0.7331380042167295,0.17425991771551697,0.32302625405033664,3.2080525434465192,4.7550054640588595,0.24116669485299402,nan,nan,0.903948962688446,0.9102712869644165,1.0372862815856934,warmstart,0.903948962688446,-0.006322324275970459,0.020761245674740504,8,9,25,1.33367919921875
926,van_rossum,superspike,1.2288220527854459,polyak,0.0014013863880497682,False,,0.5784621176777035,0.7901975197716632,nan,nan,nan,nan,48.165646776315995,0.5265744426658336,2.9291844367980957,3.2972140312194824,6.411272048950195,warmstart,2.9291844367980957,-0.3680295944213867,0.19377162629757788,8,9,25,4.293148040771484
927,van_rossum,superspike,2.4947537143346366,polyak,0.0002470267883953152,True,,1.243386196178415,0.49853213228352744,nan,nan,nan,nan,3.647886765217742,0.30139401086301343,4.112561225891113,4.8970112800598145,11.999940872192383,warmstart,4.112561225891113,-0.7844500541687012,0.47916666666666674,9,9,25,1.1727819442749023
928,guarino,superspike,1.4831876061913112,polyak,0.06208903288481882,False,,0.18981563029951593,0.8848539027844743,0.07793455943156208,8.857058844198828,13.002700054459474,0.11101151524250426,nan,nan,0.5148441791534424,0.6811382174491882,2.8550162315368652,warmstart,0.5148441791534424,-0.16629403829574585,-0.2807017543859649,10,9,6,1.2887561321258545
929,guarino,superspike,0.611715508103413,polyak,0.0009979237154502931,False,,0.3985012701107468,0.6775903409082219,0.08454431692108426,4.965092547521419,15.01342182916047,0.04416666567780725,nan,nan,0.431908518075943,0.37862592935562134,0.378695011138916,training,0.37862592935562134,0.053282588720321655,1.0,9,9,25,1.3202059268951416
930,guarino,superspike,2.666580903961307,polyak,0.003875073739995014,True,,1.1339893597829385,0.9495438475079023,0.2074463209082512,4.098990601584855,6.017596081475874,0.044449333515537315,nan,nan,0.4596325755119324,0.7069368362426758,0.7569130063056946,warmstart,0.4596325755119324,-0.2473042607307434,0.36678200692041524,8,9,25,1.3509302139282227
931,guarino,superspike,8.813985725081919,polyak,0.019653313157801566,True,,0.9293271579967873,0.4323734507511886,0.16804712144298734,9.096257201374845,2.81051259597136,0.2120868340982678,nan,nan,0.25893881916999817,0.5103784203529358,6258.29150390625,warmstart,0.25893881916999817,-0.2514396011829376,-0.21527777777777773,9,9,25,1.3300490379333496
932,guarino,superspike,8.948441127175476,polyak,0.0001221850849198922,False,,1.227770089503991,0.36850457439042694,0.21597916668934317,15.260882452777201,10.695049718073953,0.06029322792296218,nan,nan,0.4887281358242035,1.2948800325393677,4.985955238342285,warmstart,0.4887281358242035,-0.8061518967151642,0.1319444444444445,9,9,25,1.3142290115356445
933,van_rossum,superspike,3.684140767061381,polyak,7.849498887971418e-05,True,,0.15126088244160402,0.7359242892362617,nan,nan,nan,nan,1.5135316592065795,0.6058126322747955,9.806550025939941,9.312148094177246,9.411376953125,training,9.312148094177246,0.4944019317626953,0.13333333333333336,1,9,25,1.035944938659668
