trial,slope,tau_ms,weight_subthreshold,lr,polyak_alpha,polyak_beta,grad_clip_norm,init_dist,init_C_m,init_g_L,init_v_reset,init_v_T,init_E_L,init_delta_T,final_loss,min_loss,gamma,n_spikes_sim,elapsed_s
802,8.955184842618108,2.1226081315468845,0.013819470030657333,0.015561147261901845,0.0,0.0,0.18014784523126107,0.3559642020716363,210.33151880431555,6.096874308934964,-76.59742213277404,-48.714792384933574,-75.8626679426299,18.9086723095121,4.991739273071289,4.991739273071289,-0.02610441767068273,3,0.9788200855255127
803,6.141390206270252,3.1917159014619703,0.1387890958448193,0.011982889127826852,0.0,0.0,0.26606712107260583,0.4304341363662833,129.85180748873887,8.84368570933277,-78.44059110289867,-45.40726320653221,-92.89803059756598,18.273536208825774,6.468428134918213,6.4676642417907715,-0.1504702194357367,2,1.0136480331420898
804,1.697250246592952,2.238048299964337,0.24443260455545748,0.038365424311994134,0.0,0.0,3.6631821271100264,0.40366077299580255,120.41362125320016,12.123575865038207,-50.312631512478646,-57.54305970805614,-90.16191615096899,17.98063118923393,7.413662433624268,7.413662433624268,0.1054613935969869,9,1.0505599975585938
805,1.8653272838275743,2.48953008711222,0.21890459807829413,0.029634371355816997,0.0,0.0,1.2579776474475777,0.2048024138973135,107.62471861352905,10.521234215739083,-49.44136184454033,-54.18516033275518,-69.74382517294414,8.543540002602692,12.174287796020508,11.617071151733398,0.5624999999999993,23,1.0236878395080566
806,7.084406555832164,2.6575598226114745,0.12258023028817508,0.016798124252790564,0.0,0.0,0.11150291905962308,0.3404834690377499,146.39766559158497,8.624315856526826,-61.55083311841435,-58.76785492443744,-107.06330111425565,8.879732476814125,6.175485134124756,5.787789344787598,0.048066875653082534,2,1.0162057876586914
807,2.1429673961997415,3.4620597462968212,0.17841080157528008,0.044568001494183065,0.0,0.0,3.7761476537374357,0.4161794365832548,87.03894238972305,10.926334482200865,-78.67314415346678,-55.80828325657772,-100.56836476433935,9.369343602066209,6.7142333984375,6.28995943069458,0.048066875653082534,2,1.0393688678741455
808,5.319280665029411,2.367616247757001,0.13087395628386528,0.013284196582825232,0.0,0.0,6.590779646571461,0.2906047632165147,66.77199534715913,7.101301486461845,-59.08492141761467,-41.40320055491945,-79.16293699412502,6.247421809322902,8.18985366821289,7.764313220977783,-0.6889952153110047,10,1.6474089622497559
809,9.921857521322751,2.331505893684705,0.17370483293705333,0.030693253897405365,0.0,0.0,5.765786428403789,0.2350051625272744,206.52231236440173,10.894577435419219,-58.48666546474016,-54.67878870708857,-99.1004200698731,10.02025413132399,6.803905010223389,6.6605730056762695,nan,0,1.6142289638519287
810,0.5380722449667252,2.089928484997655,0.15525157331806475,0.007360481816336974,0.0,0.0,4.426227842845733,0.35938594320001016,64.69883713933443,11.504621891883012,-69.20059207104846,-56.20209615096627,-103.17737658019374,3.417327795512052,6.963072776794434,6.963072776794434,nan,0,1.069084882736206
811,0.6575081180267908,3.746479872707762,0.2042899800375477,0.009655226837604686,0.0,0.0,9.647902048744589,0.3817328251633298,111.14251816226611,6.02432029078098,-61.01696990941142,-52.54242692701124,-85.13845260679034,18.773082855390083,5.519869327545166,5.519869327545166,-0.0488262910798122,6,1.022693157196045
812,9.934303528339813,3.387010848712121,0.1523126530599372,0.010890694752161182,0.0,0.0,1.4886887659451977,0.18323670222387056,209.88095034220123,10.611438719507644,-65.36753905764462,-42.54093322293734,-68.45873003189655,10.301394290851444,5.491489410400391,5.4913225173950195,0.1646586345381526,3,1.0244638919830322
813,6.054068924274572,2.079892931235253,0.28218329945026754,0.006379560450905519,0.0,0.0,8.417347503138949,0.4722592445998944,32.840776539623285,12.128705603391921,-79.63322961369656,-40.88403800898316,-106.17875282510435,3.0257149129594514,10.05810260772705,10.05810260772705,nan,0,1.0247790813446045
814,1.7056447674258748,2.056584611276229,0.12840845447450586,0.015877233046309117,0.0,0.0,7.901116492631414,0.19392605636744106,189.792580102651,11.516173639163242,-60.333390473217676,-39.48537018224516,-71.68841701653065,9.692732857469448,5.38127326965332,5.1803388595581055,-0.02610441767068273,3,1.0161042213439941
815,9.02437089766389,3.117348592950112,0.004774890911913276,0.007784489522873514,0.0,0.0,0.4231335493831649,0.41847642959583625,239.1486980225436,8.860639517112858,-73.99722816827206,-38.85058892200271,-91.29933741983014,17.61549337334367,4.660344123840332,4.660344123840332,0.12967032967032968,1,1.0225601196289062
816,8.863612851213077,2.565068802573422,0.07091206062269535,0.021535546331833195,0.0,0.0,5.331722186863243,0.39187202343471034,24.06825923279293,6.888416892053133,-78.59045685716131,-44.949725992439745,-72.56611184975752,8.650554888564763,14.624585151672363,14.2897367477417,-1.0,27,1.0298452377319336
817,5.593903924558065,3.1934527008638574,0.15018205743199678,0.007745730171135534,0.0,0.0,3.8454337277346524,0.27884154980201914,30.859953424335455,8.987750619447628,-67.81838536810945,-43.913201880897134,-80.65317670416498,2.9574506277757084,7.957269191741943,7.957269191741943,0.3607085346215783,18,1.0032587051391602
818,6.407024283677187,2.8692083513619306,0.1621715555665986,0.00664471352234903,0.0,0.0,3.5612097587770903,0.25844138187770865,106.6406588308713,11.140116214550122,-70.93985767834879,-49.82299283678806,-82.38372807597415,8.654543323653135,6.250504493713379,6.144407272338867,-0.16190476190476188,5,0.9975321292877197
819,3.095278319258325,3.846625124620509,0.16571543679361603,0.04656469170571041,0.0,0.0,6.20242530157209,0.30951151437491,17.098023460080615,7.780927963436047,-52.83716799370667,-53.78739803124923,-73.20298492709236,9.871248688334653,284.655517578125,284.655517578125,-1.0,95,1.0158917903900146
820,0.9799371155340489,2.575618029922736,0.21436562948102464,0.02276199429454375,0.0,0.0,0.5866512762924472,0.4056023612419761,118.77186155537395,12.164129722651023,-66.58472704444367,-54.037985196190725,-105.2735430477155,13.766287647206592,7.3883376121521,7.3883376121521,nan,0,0.9968099594116211
821,6.1483922844632115,3.358290736877787,0.08239444278525837,0.04319375086840761,0.0,0.0,0.6311170772031498,0.26468196522468107,118.08678415236318,12.475255045601013,-63.98138519989928,-49.62973312212898,-96.55165621663683,4.789129585866798,5.76774263381958,5.76774263381958,nan,0,1.0126919746398926
822,3.3001743354262487,2.1081086232371984,0.19947110371244314,0.015447485503524204,0.0,0.0,1.905919784993128,0.23801988293053708,201.00049726914688,6.761690967574131,-48.4255296826924,-59.32727121906624,-86.49864491455062,2.1082426808706014,nan,2922.896240234375,nan,0,1.0113470554351807
823,6.804399943273343,3.911721068377851,0.21120968193576384,0.005399735257357461,0.0,0.0,2.989572401473995,0.21323276756363999,189.30963790121558,7.691972192472907,-60.19270983172126,-37.08884743522639,-80.78334789744082,4.388079334504393,5.968197822570801,5.968081474304199,0.24660397074190177,2,1.0288188457489014
824,8.444329180004711,3.9615149358167043,0.12338422578624789,0.018764680523492415,0.0,0.0,5.747436812430889,0.20730325080113154,193.23588681362716,9.531836854466794,-79.53881415800352,-47.83087574730413,-73.43818952314969,9.169194985838647,4.552763938903809,4.50383996963501,0.355421686746988,3,1.0727460384368896
825,0.6725251671864585,3.4781492580328246,0.12065072974389661,0.018084182917286622,0.0,0.0,5.64534699550141,0.16669950715026297,184.43845161039826,11.644207076275242,-64.00806889316003,-51.917935374363815,-77.30569992970297,8.009449937028943,3.766608476638794,3.5828006267547607,0.4595910418695229,4,1.027777910232544
826,6.159280859514411,2.9304249431271465,0.05367743569693493,0.005175420124954202,0.0,0.0,2.7712726058796395,0.3224553810519482,49.12003454758989,8.566904492223834,-49.31062824751831,-52.91527219656536,-99.42677593198688,3.5349813438806814,21.354644775390625,21.354644775390625,-1.0,31,1.0229387283325195
827,2.6971651270250963,2.4399868786545227,0.12419621287661212,0.03632553746421274,0.0,0.0,8.199465741048535,0.3474402309797417,22.690904250576523,13.813538833597052,-61.21281104587863,-41.75888848448256,-75.21619489090827,7.694022899688978,9.172575950622559,7.910057544708252,0.6,21,1.0379958152770996
828,8.801940730086113,3.6250326804959294,0.2360448875121037,0.020842062070582538,0.0,0.0,0.22764453977614316,0.35982208138012445,193.74835933708084,13.69187395536039,-54.0383352415813,-42.206671833430526,-90.5494796038091,16.9850823903671,7.00748348236084,7.00748348236084,nan,0,1.016714096069336
829,2.9098128123373708,3.4727081942940448,0.27269190166496515,0.027775454469328775,0.0,0.0,7.95572374705235,0.32932465964699104,30.432596278370422,11.997469697935589,-67.330226025,-45.85065210505522,-69.81663035463377,12.49537163913503,14.961058616638184,14.961058616638184,-1.0,25,1.020094394683838
830,6.302316265736474,2.443908079121898,0.17808395739538962,0.015591615293698319,0.0,0.0,0.13439495433630205,0.39428471374150337,15.88375198336721,11.78083876418477,-47.484142282872625,-43.94970136723602,-71.23609651431919,16.680619351496752,85.19673156738281,85.19673156738281,-1.0,65,1.0208489894866943
831,5.758637980851309,2.902430588314531,0.08981110300628964,0.02076693684914426,0.0,0.0,1.2919442172866504,0.151544322769562,208.09722508631137,8.752803221538198,-63.40427655119616,-38.79916237425671,-69.03206412808451,3.789988485935182,4.804829120635986,4.804829120635986,0.1646586345381526,3,1.9802401065826416
832,4.263581750562865,2.92559787563357,0.20468691559791943,0.009045652454120836,0.0,0.0,0.15149347023610016,0.2972863129454253,51.752447306041304,8.774636800439474,-53.03957601372247,-38.12547106855263,-83.88919363684946,3.1520953324713883,5.874237060546875,5.2310004234313965,0.1295774647887324,6,1.58729887008667
833,6.937397254198044,3.6528210999454185,0.22204386260880116,0.047068219717874685,0.0,0.0,1.3677349680160384,0.46641102272874546,79.86209289244817,12.856184051821053,-67.83557576054947,-57.42981892276511,-96.40691902491147,16.327420693696357,5.914707183837891,5.485682010650635,0.2,5,1.25494384765625
834,7.3948115297966215,3.3676893686681533,0.0996638336341987,0.012580271441657902,0.0,0.0,0.6028641029305477,0.39607567671112326,123.50029259440272,7.372582204399531,-69.05786695970217,-36.160468008159846,-90.56191303556182,9.39038584131577,5.16248083114624,5.135596752166748,0.24660397074190177,2,1.4179940223693848
835,5.885909055534174,3.2863350870801105,0.247964358446864,0.0072660206145664435,0.0,0.0,0.14561927450429232,0.4558645836317865,45.20600847016905,8.43643443691428,-51.48598534709838,-40.34502563991842,-90.40255404756283,17.979392980985363,6.408411026000977,6.408411026000977,-0.07344632768361573,9,1.398029088973999
836,7.705011253255164,3.2996548451265566,0.022108749641502022,0.0056870287360706075,0.0,0.0,1.9780333520130498,0.3904052667389799,97.45955092444913,12.914636638575473,-78.8952057295354,-51.31924274425723,-71.5219184891074,18.124881668012236,4.093188285827637,4.093188285827637,-0.18300653594771255,8,1.0695061683654785
837,9.842462221932907,2.5409401587649576,0.0032261152800076576,0.02163425465378937,0.0,0.0,2.8999866540299393,0.29704894291354383,183.97752948068796,11.358926535165605,-51.45732816881953,-42.311045294446764,-98.56005704906697,9.858501113202417,4.764856815338135,4.764856815338135,nan,0,1.2556750774383545
838,4.483087685057649,2.743422519659068,0.03689123178961577,0.048122685526890266,0.0,0.0,0.2230338736331682,0.24273458400408998,161.96214951381668,10.702422056946435,-49.02158375069288,-48.153883990304294,-101.99056798895572,5.077058710844751,5.221057891845703,5.221057891845703,nan,0,1.0772180557250977
839,5.388538992912544,2.0913245708734123,0.046802504348252914,0.03933367283892711,0.0,0.0,2.4483496438522048,0.3901657608722673,204.59300853763688,6.069767633784896,-49.58043733011082,-58.61029785990038,-92.37536893597675,16.20334832146695,5.8507208824157715,5.8507208824157715,0.019047619047619067,5,0.9862539768218994
840,0.6184638404415257,3.5738822716242478,0.26367870988431635,0.02518109270062151,0.0,0.0,0.228084145755021,0.4208810794023295,103.75153666915178,12.57878549643242,-76.48954079159759,-47.21144433912034,-83.78866919004459,17.92650334750758,6.849268436431885,6.5401411056518555,0.08958130477117816,4,1.0850441455841064
841,8.062271284948595,2.865996430339628,0.12749451066638426,0.04892917952822558,0.0,0.0,0.18827510506651862,0.3898416101274315,31.532923458014473,8.70880548226398,-56.92281667861065,-35.501747953498054,-71.82765542189644,17.0834061722219,nan,8.029138565063477,nan,0,0.9980370998382568
842,5.442185636936942,2.876476714175147,0.08247950759111451,0.02641181620150512,0.0,0.0,0.1971181130093352,0.3208986367672361,128.95198176770128,10.514392976691987,-49.949696707177175,-38.25936034358101,-73.89764455375497,16.552854228506938,4.295072078704834,4.295072078704834,0.4595910418695229,4,1.1032538414001465
843,4.375633588425369,2.4907125298672534,0.1287225347960458,0.010919962016406295,0.0,0.0,1.578181462882655,0.30329192783774933,212.3148675702029,6.910255448735438,-69.75762180832602,-35.59716165115981,-85.48507280162022,4.3528133407921485,5.93271541595459,5.93271541595459,0.12967032967032968,1,1.0239942073822021
844,1.3936836493492601,2.418854562918858,0.11845226781018968,0.01996126854567115,0.0,0.0,3.610618609772651,0.386863930599502,125.70279563589125,11.16627340242873,-51.01223056218199,-39.6955818494133,-107.78413280004125,9.616974752475757,7.031224727630615,7.031224727630615,nan,0,1.0049657821655273
845,8.951736005916274,3.1756438591380585,0.0904385003964051,0.0060080930038251,0.0,0.0,1.5623826334844655,0.4607304075875683,14.730882923011864,13.105248989330006,-73.91328735684813,-44.37813262080904,-84.32217329238199,12.885059258214449,8.58650016784668,8.466513633728027,-0.25120772946859865,18,1.0112178325653076
846,4.252568780385286,2.4651060304073518,0.04136987472358959,0.00833014372389089,0.0,0.0,4.156261899401061,0.30108383695051977,139.58582325122384,11.72470941893286,-58.08615118918917,-57.74249383072964,-93.4954422046652,11.385275282758384,5.266402721405029,5.242198944091797,-0.16190476190476188,5,0.9910411834716797
847,6.984525182987594,2.128417703130929,0.19677463859216418,0.013077063730704226,0.0,0.0,1.523893729891376,0.4932490761993056,84.79540795658075,12.082647078455071,-68.87357997307528,-39.28289564242401,-103.39698255583323,15.618458734731622,7.4893879890441895,7.4893879890441895,nan,0,0.9988179206848145
848,1.9190544854974323,3.5350148319617967,0.040981320833896606,0.007957717139493989,0.0,0.0,3.9322624369849026,0.439157486864179,52.19705138059344,10.224122243297298,-68.78164694626271,-44.06663910057401,-100.42668155712812,16.11278493368596,5.220240592956543,4.7579755783081055,-0.07912087912087915,1,0.997938871383667
849,9.63472148063981,2.752938868812732,0.23262733580180228,0.04492323460180159,0.0,0.0,8.975217922800619,0.20452531189209103,141.92428926428124,13.658185232741394,-55.08803848794718,-44.815111512418724,-72.68785892991464,5.173968787473756,4.365151405334473,4.13010311126709,0.4595910418695229,4,1.0165581703186035
850,2.1951967373073935,2.7604711677986087,0.06050640398413608,0.04949570688107075,0.0,0.0,0.6052288418858803,0.30898965039894993,155.5307659988252,9.123230796758813,-53.967315729874656,-59.38826476271835,-90.75295565628886,13.382336134825465,5.238162994384766,5.238162994384766,-0.11567164179104483,7,1.043997049331665
851,2.3956489325451584,2.8626365630315824,0.2194113921399935,0.011746430797875865,0.0,0.0,0.19947310770926246,0.37300553050339635,115.94704738169686,7.903772765710007,-63.74777619121974,-38.75638686276184,-100.69224422158405,7.976271108963221,6.720945358276367,6.720945358276367,nan,0,1.0459542274475098
852,8.660337175298281,3.6300896468161876,0.24167583170864007,0.025597584800252753,0.0,0.0,0.18654929985350185,0.49945833244449545,237.77716994502936,13.302537351123593,-78.81110802556705,-46.74170080994964,-107.05641379184524,18.554193549496507,10.659831047058105,10.659831047058105,nan,0,1.0397119522094727
853,9.169536069348347,2.6416737918796342,0.03759780293233522,0.012786177673879842,0.0,0.0,1.5665894348440819,0.4134605007527756,111.55532991755709,9.347496031424013,-70.44688888562413,-45.77952549019616,-103.47505746529733,16.180145010175394,5.191448211669922,4.7657623291015625,nan,0,1.035141944885254
854,2.5154003714713635,3.516072422515672,0.02602373048640122,0.006894125876589502,0.0,0.0,1.2422417801152956,0.31838332627611826,122.97837931471425,10.531703130513284,-50.571833832091784,-55.37128065287627,-102.1167616996048,8.995231784527077,5.223676681518555,4.895645618438721,-0.1504702194357367,2,1.1994659900665283
855,4.963108437660865,3.8790896815590865,0.28487183119609794,0.010861676206105744,0.0,0.0,0.2335988804746849,0.264608054833098,190.80949547475814,6.468364428161169,-52.16904286354391,-47.481085160204756,-84.72064475232989,11.72333282730429,7.070070266723633,6.9168620109558105,-0.02610441767068273,3,1.0589919090270996
856,7.468201593346883,3.3217363918495986,0.1389140420257742,0.008557397444122495,0.0,0.0,5.81045210026267,0.39662531033244003,22.91849946027565,7.9981663817451585,-53.56458919698558,-49.69329701276791,-84.77673579866656,18.952503818504393,29.954334259033203,29.902029037475586,-1.0,36,1.0177979469299316
857,8.844474471202615,2.8633621623540493,0.1890706484918965,0.01064261188902271,0.0,0.0,8.194014665464321,0.39361936045523854,20.642506712993086,9.597442925390558,-67.35540535032357,-57.33876434513147,-67.21425430580909,19.267732205222323,73.41899871826172,71.52271270751953,-1.0,57,1.0000059604644775
858,4.101000602854399,3.4955794462933296,0.006978132036530326,0.008203358526417692,0.0,0.0,0.3209454966137841,0.3917107899248043,81.64227546356359,13.57373288551263,-78.76892376465,-35.47760024159495,-72.3830592616101,5.072274195413064,4.638525485992432,4.483060836791992,0.12967032967032968,1,1.0379610061645508
859,5.411685125069577,2.915794739502771,0.08361305416690197,0.006476123518138801,0.0,0.0,0.2592781156972845,0.20578973711821757,147.89584540495534,12.386394898954423,-68.82453625972774,-51.15620519767926,-81.69622509831831,3.794786967735319,5.009224891662598,4.852831840515137,0.1646586345381526,3,1.0781540870666504
860,7.546305899937481,2.8288545422162814,0.15161929636781588,0.008248945489125994,0.0,0.0,0.26782043100273417,0.27141830069020184,37.18844023615398,7.998442224955395,-54.0559089128539,-50.83501933971108,-87.16888002566925,4.71356057934312,18.786027908325195,18.786027908325195,-1.0,30,1.0675718784332275
861,7.445791778201556,3.0505663271453667,0.2658654940168212,0.040246399715430994,0.0,0.0,0.5954469285092832,0.4462159705894331,54.64430349040154,11.20361007387848,-76.20686618460412,-43.30398181958984,-91.96841664429923,13.754147358734887,6.826332092285156,6.1380085945129395,-0.02610441767068273,3,1.0232598781585693
862,7.938121235247807,2.635444669618588,0.08143182526931288,0.006084034668434664,0.0,0.0,5.086913474563451,0.41450655249273005,97.79777971356239,12.768417469195986,-78.05553407745211,-37.66756720469558,-97.91024702428571,1.8083019893441512,5.905543327331543,5.905543327331543,nan,0,1.0126118659973145
863,5.9143712770945,2.2085004325600024,0.23255739595761588,0.010561525406252386,0.0,0.0,1.5556834082665973,0.2926844968641093,139.353017032902,7.794833843048771,-63.92789068855581,-39.94214484844741,-74.38039576633317,12.40732670938488,6.24339485168457,6.0315937995910645,0.08958130477117816,4,1.0521130561828613
864,1.4938434196453645,2.82970401105233,0.19866387847761055,0.01688184462467235,0.0,0.0,0.13649189502618306,0.3313073822997808,234.91053899125887,9.710008761967973,-78.62140633758153,-39.51437125473816,-100.04177584744127,4.348537370943466,7.431875705718994,7.431875705718994,nan,0,0.9883272647857666
865,9.08774626334138,2.247713762258604,0.03458123034172349,0.011310522304467732,0.0,0.0,0.8829948494887874,0.38707075999472434,26.102282052293063,8.62319954910911,-68.58443615310343,-52.43071170083869,-83.30631771040952,15.27930121723401,13.274413108825684,13.261524200439453,-1.0,26,1.0085768699645996
866,8.722939123549768,2.8208829471108934,0.08801255183759896,0.01646558250288643,0.0,0.0,0.15158749144080602,0.38242463178947067,225.68634528888802,6.752400629441181,-74.73663586291485,-45.25393723688582,-105.58389827552328,8.044521407765995,6.037392616271973,6.037392616271973,nan,0,0.9984748363494873
867,8.081925640274164,3.1138674424269004,0.07135921093158593,0.005525735141660677,0.0,0.0,0.6492743229216965,0.36850687226293233,153.64701302558848,12.244360256310893,-72.38402493896889,-43.300360897574706,-80.9358650368754,17.332706398907973,5.0577287673950195,5.055004119873047,0.048066875653082534,2,1.0210957527160645
868,1.4486935330269302,3.8614223624112936,0.13275827627198564,0.022260742074848225,0.0,0.0,0.6412690571327988,0.3228211298960485,82.1619240257178,12.000734919105412,-53.68000474454769,-54.020136450218565,-82.04789730087076,13.82807966570082,5.18306303024292,5.18306303024292,0.014799154334038014,13,1.0267419815063477
869,2.4417749872735772,2.072444662090607,0.19060027291427525,0.018299903765454862,0.0,0.0,1.9801830167521643,0.4171257472842112,73.11853490312298,9.614399962917114,-64.74777954602274,-40.6622607907241,-109.96889348388153,10.519505617677172,7.418497085571289,7.418497085571289,nan,0,1.0318782329559326
870,7.5642034685226935,3.2429168130038883,0.130025926652552,0.023984809321660666,0.0,0.0,1.2557637261625254,0.2584663352197908,52.39838711967664,11.17473574444347,-56.187089796016764,-47.47183728266042,-85.60867061970154,6.986105592048205,4.069436073303223,3.823056697845459,0.06156716417910444,7,1.0113062858581543
871,0.7198308985284911,2.9154703733001543,0.07336097272554179,0.018459835226176398,0.0,0.0,5.617066489575873,0.44865725431753717,82.06421623908543,11.960936478802884,-75.38940214007881,-40.712417132667674,-80.52440682791335,17.80501900845446,5.180222511291504,5.166749477386475,0.08958130477117816,4,0.9894547462463379
872,9.802634020219157,2.0405222564082783,0.20876363046848262,0.01370482791755587,0.0,0.0,0.10778302429159813,0.4096584844281552,69.83327920595343,10.049432414529633,-78.63536709647688,-37.18733562363037,-79.60738426943787,12.834629732357392,7.7347259521484375,7.347237586975098,-0.28042843232716663,4,1.0230939388275146
873,4.082874463378967,2.4990963518774407,0.17534132841344693,0.011197254430981842,0.0,0.0,3.5318125397108173,0.40658028725466105,178.51851622691873,8.274630854074916,-58.8648905936718,-39.97695223986887,-105.9367499883171,19.217520896515683,6.897891044616699,6.897891044616699,nan,0,0.999218225479126
874,7.333469070062824,2.2369705047096033,0.15579417222470757,0.00842180525148055,0.0,0.0,0.11099839061262769,0.19819148874198553,215.1339645753031,13.704150671249714,-51.70780218389385,-52.64222268901699,-83.83000395644055,3.283086022529575,5.843479633331299,5.614802360534668,-0.02610441767068273,3,0.9825241565704346
875,8.931925340636411,2.4335882914628897,0.1663258792337935,0.015813854227499622,0.0,0.0,0.40605013288332037,0.2604543131754045,183.4583482831929,7.22911732794251,-49.661162277651876,-53.98607618717972,-102.78146417226826,2.347182910128478,7.747040748596191,7.265792369842529,-0.07344632768361573,9,0.978553056716919
876,4.248983937425781,2.5491404869218366,0.06657019388814707,0.005309118961757258,0.0,0.0,5.745479459573446,0.4268997809690424,173.61397945168665,7.489630215240187,-73.0816265778398,-55.75758490343054,-96.23921948891775,18.88301724843948,5.856881618499756,5.856881618499756,-0.1504702194357367,2,1.0029950141906738
877,3.531758641696827,2.8026126707643924,0.20412931832773687,0.010646597421066311,0.0,0.0,2.403412653698865,0.33319878759207283,121.92298592259408,8.087023514446134,-74.03632341034394,-59.52746450736405,-93.57533088192436,3.0911680102955605,7.0763020515441895,6.9933881759643555,-0.11567164179104483,7,1.0074100494384766
878,6.283040724533344,3.058078786977781,0.11625016066163048,0.02381454552594115,0.0,0.0,0.2207970958115057,0.5508256418439385,16.21275900390739,6.8238376474866635,-68.85174692626578,-41.22840746404279,-106.98561869741631,13.894804551375062,6.580544471740723,6.180041313171387,-0.18300653594771255,8,1.0070819854736328
879,6.019399050606482,2.0019799878527724,0.10904034591900588,0.0064222475838092265,0.0,0.0,0.9584491757256859,0.3957104972518011,152.72478162428666,13.055921643734303,-73.56045470347793,-40.143307358025645,-71.08106523283661,19.553198501383,5.843927383422852,5.832643985748291,-0.02610441767068273,3,1.0385468006134033
880,4.386829787435573,2.323738721257482,0.044920262480031156,0.005779113802016526,0.0,0.0,2.778486953995338,0.31940809301872036,195.96635234440637,6.990145606553469,-46.85048464427992,-39.6251986799054,-100.44536669953953,4.138750610379608,5.195987701416016,5.195987701416016,nan,0,1.0134358406066895
881,6.216860180743231,2.1871327712176014,0.17905120036513392,0.022446498808490818,0.0,0.0,7.493533318954386,0.13545386724816513,225.3752545920877,7.245589008847028,-52.80138151068196,-49.86851864342104,-77.42876305282586,2.745176223166326,3.3369953632354736,2.959233283996582,0.8814192343604108,8,0.9946420192718506
882,9.3861230108817,3.0993467985254872,0.18079932316395195,0.01249524354765924,0.0,0.0,1.856275353609638,0.25324501934619964,176.76340617984792,10.095291018552643,-48.48675651314033,-55.290039568901086,-105.07897649112493,4.72818567121245,7.819241046905518,7.819241046905518,nan,0,1.0114500522613525
883,4.942582437952667,2.6581497408025396,0.1020901930999585,0.03168071983593885,0.0,0.0,0.11203425301684225,0.367641990927746,28.072334467357393,13.841204326893951,-75.70001809310523,-54.978726360132654,-73.56414137256249,5.688333518333945,20.884668350219727,20.877134323120117,-1.0,32,1.0202627182006836
