scenario_idx,base,method,delta,direction_idx,iter,loss
93,tonic,grad,0.2,43,16,0.3254392147064209
93,tonic,grad,0.2,43,17,0.27921709418296814
93,tonic,grad,0.2,43,18,0.2079606056213379
93,tonic,grad,0.2,43,19,0.13390439748764038
93,tonic,grad,0.2,43,20,0.07053101807832718
93,tonic,grad,0.2,43,21,0.028635969385504723
93,tonic,grad,0.2,43,22,0.011263750493526459
93,tonic,grad,0.2,43,23,0.014056769199669361
93,tonic,grad,0.2,43,24,0.03039216808974743
93,tonic,nm,0.2,43,0,4.447254180908203
93,tonic,nm,0.2,43,1,4.722661972045898
93,tonic,nm,0.2,43,2,26.573993682861328
93,tonic,nm,0.2,43,3,5.556160926818848
93,tonic,nm,0.2,43,4,0.748560905456543
93,tonic,nm,0.2,43,5,4.24049711227417
93,tonic,nm,0.2,43,6,0.289537638425827
93,tonic,nm,0.2,43,7,1.0774396657943726
93,tonic,nm,0.2,43,8,1.8978406190872192
93,tonic,nm,0.2,43,9,4.932991981506348
93,tonic,nm,0.2,43,10,1.0059728622436523
93,tonic,nm,0.2,43,11,2.054633855819702
93,tonic,nm,0.2,43,12,0.7513666152954102
93,tonic,nm,0.2,43,13,3.9926302433013916
93,tonic,nm,0.2,43,14,0.28422462940216064
93,tonic,nm,0.2,43,15,0.3765256106853485
93,tonic,nm,0.2,43,16,1.7903498411178589
93,tonic,nm,0.2,43,17,0.2988549470901489
93,tonic,nm,0.2,43,18,0.4375257194042206
93,tonic,nm,0.2,43,19,0.26104775071144104
93,tonic,nm,0.2,43,20,0.7516191005706787
93,tonic,nm,0.2,43,21,0.21072256565093994
93,tonic,nm,0.2,43,22,0.21895763278007507
93,tonic,nm,0.2,43,23,0.16307438910007477
93,tonic,nm,0.2,43,24,0.18195344507694244
94,tonic,grad,0.2,44,0,5.563578128814697
94,tonic,grad,0.2,44,1,1.7065237760543823
94,tonic,grad,0.2,44,2,0.26297545433044434
94,tonic,grad,0.2,44,3,1.1086764335632324
94,tonic,grad,0.2,44,4,1.978412389755249
94,tonic,grad,0.2,44,5,1.6494420766830444
94,tonic,grad,0.2,44,6,0.8536729216575623
94,tonic,grad,0.2,44,7,0.2810179591178894
94,tonic,grad,0.2,44,8,0.15528900921344757
94,tonic,grad,0.2,44,9,0.3535478115081787
94,tonic,grad,0.2,44,10,0.6270017623901367
94,tonic,grad,0.2,44,11,0.7853407263755798
94,tonic,grad,0.2,44,12,0.7689273953437805
94,tonic,grad,0.2,44,13,0.6009939312934875
94,tonic,grad,0.2,44,14,0.3700107932090759
94,tonic,grad,0.2,44,15,0.16993361711502075
94,tonic,grad,0.2,44,16,0.07004174590110779
94,tonic,grad,0.2,44,17,0.08910199254751205
94,tonic,grad,0.2,44,18,0.18583494424819946
94,tonic,grad,0.2,44,19,0.2801927924156189
94,tonic,grad,0.2,44,20,0.3065169155597687
94,tonic,grad,0.2,44,21,0.2536148130893707
94,tonic,grad,0.2,44,22,0.1548359990119934
94,tonic,grad,0.2,44,23,0.06893432885408401
94,tonic,grad,0.2,44,24,0.03051522560417652
94,tonic,nm,0.2,44,0,5.563578128814697
94,tonic,nm,0.2,44,1,5.218386650085449
94,tonic,nm,0.2,44,2,1.1596596240997314
94,tonic,nm,0.2,44,3,4.327917575836182
94,tonic,nm,0.2,44,4,0.3793373703956604
94,tonic,nm,0.2,44,5,0.9357588887214661
94,tonic,nm,0.2,44,6,2.3719730377197266
94,tonic,nm,0.2,44,7,12.662056922912598
94,tonic,nm,0.2,44,8,1.0697901248931885
94,tonic,nm,0.2,44,9,2.5276317596435547
94,tonic,nm,0.2,44,10,1.0420079231262207
94,tonic,nm,0.2,44,11,0.9597350358963013
94,tonic,nm,0.2,44,12,1.0308610200881958
94,tonic,nm,0.2,44,13,0.9261125326156616
94,tonic,nm,0.2,44,14,4.050988674163818
94,tonic,nm,0.2,44,15,0.3718312084674835
94,tonic,nm,0.2,44,16,0.621292233467102
94,tonic,nm,0.2,44,17,2.1683990955352783
94,tonic,nm,0.2,44,18,0.43576210737228394
94,tonic,nm,0.2,44,19,0.5656364560127258
94,tonic,nm,0.2,44,20,0.39860087633132935
94,tonic,nm,0.2,44,21,0.4551107883453369
94,tonic,nm,0.2,44,22,0.35764122009277344
94,tonic,nm,0.2,44,23,0.5024175047874451
94,tonic,nm,0.2,44,24,0.3388969600200653
95,tonic,grad,0.2,45,0,3.503086805343628
95,tonic,grad,0.2,45,1,1.0482521057128906
95,tonic,grad,0.2,45,2,0.5550070405006409
95,tonic,grad,0.2,45,3,0.9730312824249268
95,tonic,grad,0.2,45,4,1.3395529985427856
95,tonic,grad,0.2,45,5,1.340800166130066
95,tonic,grad,0.2,45,6,1.0799081325531006
95,tonic,grad,0.2,45,7,0.7409021854400635
95,tonic,grad,0.2,45,8,0.4456985294818878
95,tonic,grad,0.2,45,9,0.26524677872657776
95,tonic,grad,0.2,45,10,0.20983412861824036
95,tonic,grad,0.2,45,11,0.2435065358877182
95,tonic,grad,0.2,45,12,0.3083190619945526
95,tonic,grad,0.2,45,13,0.35362401604652405
95,tonic,grad,0.2,45,14,0.350972980260849
95,tonic,grad,0.2,45,15,0.3034099042415619
95,tonic,grad,0.2,45,16,0.22933748364448547
95,tonic,grad,0.2,45,17,0.15188542008399963
95,tonic,grad,0.2,45,18,0.08893683552742004
95,tonic,grad,0.2,45,19,0.04999634996056557
95,tonic,grad,0.2,45,20,0.03559514507651329
95,tonic,grad,0.2,45,21,0.03993040323257446
95,tonic,grad,0.2,45,22,0.05454975366592407
95,tonic,grad,0.2,45,23,0.07087253034114838
95,tonic,grad,0.2,45,24,0.08262456208467484
95,tonic,nm,0.2,45,0,3.503086805343628
95,tonic,nm,0.2,45,1,3.7247724533081055
95,tonic,nm,0.2,45,2,23.933229446411133
95,tonic,nm,0.2,45,3,4.43618106842041
95,tonic,nm,0.2,45,4,1.3477420806884766
95,tonic,nm,0.2,45,5,5.517433166503906
95,tonic,nm,0.2,45,6,0.523991584777832
95,tonic,nm,0.2,45,7,1.773125171661377
95,tonic,nm,0.2,45,8,2.816035270690918
95,tonic,nm,0.2,45,9,6.331056118011475
95,tonic,nm,0.2,45,10,0.6977667212486267
95,tonic,nm,0.2,45,11,1.4820270538330078
95,tonic,nm,0.2,45,12,0.5918971300125122
95,tonic,nm,0.2,45,13,2.9643142223358154
95,tonic,nm,0.2,45,14,0.5180661082267761
95,tonic,nm,0.2,45,15,1.0375611782073975
95,tonic,nm,0.2,45,16,0.41830989718437195
95,tonic,nm,0.2,45,17,1.0851318836212158
95,tonic,nm,0.2,45,18,0.3777559995651245
95,tonic,nm,0.2,45,19,0.3425164222717285
95,tonic,nm,0.2,45,20,0.5134487748146057
95,tonic,nm,0.2,45,21,1.545431137084961
95,tonic,nm,0.2,45,22,0.29819077253341675
95,tonic,nm,0.2,45,23,0.22248639166355133
95,tonic,nm,0.2,45,24,0.21864885091781616
96,tonic,grad,0.2,46,0,1.6783689260482788
96,tonic,grad,0.2,46,1,0.09536528587341309
96,tonic,grad,0.2,46,2,0.6218392848968506
96,tonic,grad,0.2,46,3,0.8281387090682983
96,tonic,grad,0.2,46,4,0.3732336759567261
96,tonic,grad,0.2,46,5,0.05479130148887634
96,tonic,grad,0.2,46,6,0.10433044284582138
96,tonic,grad,0.2,46,7,0.3033177852630615
96,tonic,grad,0.2,46,8,0.39345768094062805
96,tonic,grad,0.2,46,9,0.311738520860672
96,tonic,grad,0.2,46,10,0.14843598008155823
96,tonic,grad,0.2,46,11,0.03075408935546875
96,tonic,grad,0.2,46,12,0.02723492868244648
96,tonic,grad,0.2,46,13,0.10897665470838547
96,tonic,grad,0.2,46,14,0.17800109088420868
96,tonic,grad,0.2,46,15,0.16654260456562042
96,tonic,grad,0.2,46,16,0.09400781244039536
96,tonic,grad,0.2,46,17,0.027690377086400986
96,tonic,grad,0.2,46,18,0.012001367285847664
96,tonic,grad,0.2,46,19,0.042727187275886536
96,tonic,grad,0.2,46,20,0.08273491263389587
96,tonic,grad,0.2,46,21,0.09825356304645538
96,tonic,grad,0.2,46,22,0.07939700037240982
96,tonic,grad,0.2,46,23,0.04328680410981178
96,tonic,grad,0.2,46,24,0.016762830317020416
96,tonic,nm,0.2,46,0,1.6783689260482788
96,tonic,nm,0.2,46,1,1.4968962669372559
96,tonic,nm,0.2,46,2,3.475383758544922
96,tonic,nm,0.2,46,3,1.039082407951355
96,tonic,nm,0.2,46,4,16.839317321777344
96,tonic,nm,0.2,46,5,0.47457364201545715
96,tonic,nm,0.2,46,6,0.1166255995631218
96,tonic,nm,0.2,46,7,0.5230497121810913
96,tonic,nm,0.2,46,8,1.155697226524353
96,tonic,nm,0.2,46,9,0.4020474851131439
96,tonic,nm,0.2,46,10,3.733428955078125
96,tonic,nm,0.2,46,11,0.21239279210567474
96,tonic,nm,0.2,46,12,0.14724436402320862
96,tonic,nm,0.2,46,13,0.91932213306427
96,tonic,nm,0.2,46,14,0.1274198591709137
96,tonic,nm,0.2,46,15,0.2607160806655884
96,tonic,nm,0.2,46,16,0.1010730117559433
96,tonic,nm,0.2,46,17,0.3683930039405823
96,tonic,nm,0.2,46,18,0.06740827858448029
96,tonic,nm,0.2,46,19,0.2035943865776062
96,tonic,nm,0.2,46,20,0.07386372983455658
96,tonic,nm,0.2,46,21,0.16187375783920288
96,tonic,nm,0.2,46,22,0.07202011346817017
96,tonic,nm,0.2,46,23,0.10862142592668533
96,tonic,nm,0.2,46,24,0.06864748150110245
97,tonic,grad,0.2,47,0,0.22774749994277954
97,tonic,grad,0.2,47,1,0.3568383455276489
97,tonic,grad,0.2,47,2,0.08190260827541351
97,tonic,grad,0.2,47,3,0.23883873224258423
97,tonic,grad,0.2,47,4,0.10361409187316895
97,tonic,grad,0.2,47,5,0.019796084612607956
97,tonic,grad,0.2,47,6,0.08286874741315842
97,tonic,grad,0.2,47,7,0.10465703159570694
97,tonic,grad,0.2,47,8,0.04544772952795029
97,tonic,grad,0.2,47,9,0.0013855102006345987
97,tonic,grad,0.2,47,10,0.02360992692410946
97,tonic,grad,0.2,47,11,0.05757039412856102
97,tonic,grad,0.2,47,12,0.044990893453359604
97,tonic,grad,0.2,47,13,0.01278101559728384
97,tonic,grad,0.2,47,14,0.00739732151851058
97,tonic,grad,0.2,47,15,0.027341261506080627
97,tonic,grad,0.2,47,16,0.039478849619627
97,tonic,grad,0.2,47,17,0.028704209253191948
97,tonic,grad,0.2,47,18,0.011517043225467205
97,tonic,grad,0.2,47,19,0.008666770532727242
97,tonic,grad,0.2,47,20,0.0197724848985672
97,tonic,grad,0.2,47,21,0.02664634957909584
97,tonic,grad,0.2,47,22,0.018770376220345497
97,tonic,grad,0.2,47,23,0.007916860282421112
97,tonic,grad,0.2,47,24,0.006754749920219183
97,tonic,nm,0.2,47,0,0.22774749994277954
97,tonic,nm,0.2,47,1,0.26432132720947266
97,tonic,nm,0.2,47,2,10.137988090515137
97,tonic,nm,0.2,47,3,0.22747954726219177
97,tonic,nm,0.2,47,4,7.845301151275635
97,tonic,nm,0.2,47,5,2.53702449798584
97,tonic,nm,0.2,47,6,3.8776886463165283
97,tonic,nm,0.2,47,7,0.8447319865226746
97,tonic,nm,0.2,47,8,1.628430724143982
97,tonic,nm,0.2,47,9,0.33959251642227173
97,tonic,nm,0.2,47,10,0.7955328822135925
97,tonic,nm,0.2,47,11,0.20643259584903717
97,tonic,nm,0.2,47,12,0.10977912694215775
97,tonic,nm,0.2,47,13,0.07724708318710327
97,tonic,nm,0.2,47,14,0.05154415965080261
97,tonic,nm,0.2,47,15,0.021910740062594414
97,tonic,nm,0.2,47,16,0.2574266493320465
97,tonic,nm,0.2,47,17,0.12909452617168427
97,tonic,nm,0.2,47,18,0.06951919198036194
97,tonic,nm,0.2,47,19,0.006159673910588026
97,tonic,nm,0.2,47,20,0.02908417582511902
97,tonic,nm,0.2,47,21,0.026685241609811783
97,tonic,nm,0.2,47,22,0.03974010795354843
97,tonic,nm,0.2,47,23,0.011150507256388664
97,tonic,nm,0.2,47,24,0.10040799528360367
98,tonic,grad,0.2,48,0,0.6422088146209717
98,tonic,grad,0.2,48,1,0.6915938854217529
98,tonic,grad,0.2,48,2,0.4511312246322632
98,tonic,grad,0.2,48,3,0.24259723722934723
98,tonic,grad,0.2,48,4,0.303296834230423
98,tonic,grad,0.2,48,5,0.311009019613266
98,tonic,grad,0.2,48,6,0.18947841227054596
98,tonic,grad,0.2,48,7,0.0800761729478836
98,tonic,grad,0.2,48,8,0.07393582165241241
98,tonic,grad,0.2,48,9,0.10898011177778244
98,tonic,grad,0.2,48,10,0.09048493951559067
98,tonic,grad,0.2,48,11,0.040343914180994034
98,tonic,grad,0.2,48,12,0.030873646959662437
98,tonic,grad,0.2,48,13,0.06764480471611023
98,tonic,grad,0.2,48,14,0.0953286662697792
98,tonic,grad,0.2,48,15,0.08438113331794739
98,tonic,grad,0.2,48,16,0.061662111431360245
98,tonic,grad,0.2,48,17,0.06266501545906067
98,tonic,grad,0.2,48,18,0.08197619765996933
98,tonic,grad,0.2,48,19,0.08582500368356705
98,tonic,grad,0.2,48,20,0.06627616286277771
98,tonic,grad,0.2,48,21,0.04759752005338669
98,tonic,grad,0.2,48,22,0.046890877187252045
98,tonic,grad,0.2,48,23,0.05475088208913803
98,tonic,grad,0.2,48,24,0.053334835916757584
98,tonic,nm,0.2,48,0,0.6422088146209717
98,tonic,nm,0.2,48,1,0.6270226836204529
98,tonic,nm,0.2,48,2,7.092126846313477
98,tonic,nm,0.2,48,3,0.32258865237236023
98,tonic,nm,0.2,48,4,11.47205638885498
98,tonic,nm,0.2,48,5,2.220609188079834
98,tonic,nm,0.2,48,6,4.773340702056885
98,tonic,nm,0.2,48,7,0.7821753621101379
98,tonic,nm,0.2,48,8,2.268686056137085
98,tonic,nm,0.2,48,9,0.4231499433517456
98,tonic,nm,0.2,48,10,0.36705294251441956
98,tonic,nm,0.2,48,11,0.5017274618148804
98,tonic,nm,0.2,48,12,0.3710727095603943
98,tonic,nm,0.2,48,13,0.21429623663425446
98,tonic,nm,0.2,48,14,0.1907627284526825
98,tonic,nm,0.2,48,15,0.42901062965393066
98,tonic,nm,0.2,48,16,0.28587043285369873
98,tonic,nm,0.2,48,17,0.24648398160934448
98,tonic,nm,0.2,48,18,0.1411834955215454
98,tonic,nm,0.2,48,19,0.1381874531507492
98,tonic,nm,0.2,48,20,0.24943730235099792
98,tonic,nm,0.2,48,21,0.17850922048091888
98,tonic,nm,0.2,48,22,0.14767462015151978
98,tonic,nm,0.2,48,23,0.11654247343540192
98,tonic,nm,0.2,48,24,0.1462864875793457
99,tonic,grad,0.2,49,0,16.126405715942383
99,tonic,grad,0.2,49,1,8.598353385925293
99,tonic,grad,0.2,49,2,3.148385524749756
99,tonic,grad,0.2,49,3,0.47420230507850647
99,tonic,grad,0.2,49,4,0.8776465058326721
99,tonic,grad,0.2,49,5,2.9931774139404297
99,tonic,grad,0.2,49,6,4.17307186126709
99,tonic,grad,0.2,49,7,3.687115430831909
99,tonic,grad,0.2,49,8,2.352750062942505
99,tonic,grad,0.2,49,9,1.0693049430847168
99,tonic,grad,0.2,49,10,0.3212015926837921
99,tonic,grad,0.2,49,11,0.19611147046089172
99,tonic,grad,0.2,49,12,0.4978048801422119
99,tonic,grad,0.2,49,13,0.9516605138778687
99,tonic,grad,0.2,49,14,1.3348497152328491
99,tonic,grad,0.2,49,15,1.5176498889923096
99,tonic,grad,0.2,49,16,1.4637327194213867
99,tonic,grad,0.2,49,17,1.220942735671997
99,tonic,grad,0.2,49,18,0.8710764646530151
99,tonic,grad,0.2,49,19,0.5088332891464233
99,tonic,grad,0.2,49,20,0.24164168536663055
99,tonic,grad,0.2,49,21,0.1255916804075241
99,tonic,grad,0.2,49,22,0.17104923725128174
99,tonic,grad,0.2,49,23,0.3239244222640991
99,tonic,grad,0.2,49,24,0.4923189580440521
99,tonic,nm,0.2,49,0,16.126405715942383
99,tonic,nm,0.2,49,1,15.431203842163086
99,tonic,nm,0.2,49,2,1.372230052947998
99,tonic,nm,0.2,49,3,14.113672256469727
99,tonic,nm,0.2,49,4,3.302377462387085
99,tonic,nm,0.2,49,5,0.47069814801216125
99,tonic,nm,0.2,49,6,1.230271339416504
99,tonic,nm,0.2,49,7,3.8529961109161377
99,tonic,nm,0.2,49,8,0.9943439364433289
99,tonic,nm,0.2,49,9,2.4198784828186035
99,tonic,nm,0.2,49,10,1.0635957717895508
99,tonic,nm,0.2,49,11,3.046205997467041
99,tonic,nm,0.2,49,12,0.6882476210594177
99,tonic,nm,0.2,49,13,0.9653224349021912
99,tonic,nm,0.2,49,14,2.8175742626190186
99,tonic,nm,0.2,49,15,0.5634250044822693
99,tonic,nm,0.2,49,16,0.6877702474594116
99,tonic,nm,0.2,49,17,0.7447056174278259
99,tonic,nm,0.2,49,18,0.5475175380706787
99,tonic,nm,0.2,49,19,0.7773060202598572
99,tonic,nm,0.2,49,20,0.542305052280426
99,tonic,nm,0.2,49,21,0.5383434891700745
99,tonic,nm,0.2,49,22,0.37036460638046265
99,tonic,nm,0.2,49,23,0.3214263319969177
99,tonic,nm,0.2,49,24,0.7729195356369019
100,tonic,grad,0.3,0,0,0.875362753868103
100,tonic,grad,0.3,0,1,0.4930815100669861
100,tonic,grad,0.3,0,2,0.6877974271774292
100,tonic,grad,0.3,0,3,0.48810669779777527
100,tonic,grad,0.3,0,4,0.23385629057884216
100,tonic,grad,0.3,0,5,0.16529087722301483
100,tonic,grad,0.3,0,6,0.22096306085586548
100,tonic,grad,0.3,0,7,0.20826132595539093
100,tonic,grad,0.3,0,8,0.10795784741640091
100,tonic,grad,0.3,0,9,0.0356207937002182
100,tonic,grad,0.3,0,10,0.050126247107982635
100,tonic,grad,0.3,0,11,0.10635603964328766
100,tonic,grad,0.3,0,12,0.13058269023895264
100,tonic,grad,0.3,0,13,0.1059727743268013
100,tonic,grad,0.3,0,14,0.07214201241731644
100,tonic,grad,0.3,0,15,0.07042672485113144
100,tonic,grad,0.3,0,16,0.09897170215845108
100,tonic,grad,0.3,0,17,0.12002440541982651
100,tonic,grad,0.3,0,18,0.10804396122694016
100,tonic,grad,0.3,0,19,0.0773865357041359
100,tonic,grad,0.3,0,20,0.05801459774374962
100,tonic,grad,0.3,0,21,0.060712408274412155
100,tonic,grad,0.3,0,22,0.07112104445695877
100,tonic,grad,0.3,0,23,0.07093916088342667
100,tonic,grad,0.3,0,24,0.05776378512382507
100,tonic,nm,0.3,0,0,0.875362753868103
100,tonic,nm,0.3,0,1,1.04201340675354
100,tonic,nm,0.3,0,2,14.79200553894043
100,tonic,nm,0.3,0,3,1.2171509265899658
100,tonic,nm,0.3,0,4,4.800731658935547
100,tonic,nm,0.3,0,5,1.0967334508895874
100,tonic,nm,0.3,0,6,0.8099105954170227
100,tonic,nm,0.3,0,7,1.7627322673797607
100,tonic,nm,0.3,0,8,2.805354595184326
100,tonic,nm,0.3,0,9,0.49195462465286255
100,tonic,nm,0.3,0,10,1.275467038154602
100,tonic,nm,0.3,0,11,0.5901833176612854
100,tonic,nm,0.3,0,12,1.5766406059265137
100,tonic,nm,0.3,0,13,0.4982563257217407
100,tonic,nm,0.3,0,14,0.9684219360351562
100,tonic,nm,0.3,0,15,0.5163973569869995
100,tonic,nm,0.3,0,16,0.7751366496086121
100,tonic,nm,0.3,0,17,0.43996548652648926
100,tonic,nm,0.3,0,18,0.46219679713249207
100,tonic,nm,0.3,0,19,0.36868417263031006
100,tonic,nm,0.3,0,20,0.4679985046386719
100,tonic,nm,0.3,0,21,0.7598391771316528
100,tonic,nm,0.3,0,22,0.3722038269042969
100,tonic,nm,0.3,0,23,0.647339940071106
100,tonic,nm,0.3,0,24,0.3700644075870514
101,tonic,grad,0.3,1,0,5.507565975189209
101,tonic,grad,0.3,1,1,1.570598840713501
101,tonic,grad,0.3,1,2,0.01673097535967827
101,tonic,grad,0.3,1,3,0.8233725428581238
101,tonic,grad,0.3,1,4,1.842579960823059
101,tonic,grad,0.3,1,5,1.626761555671692
101,tonic,grad,0.3,1,6,0.8185091614723206
101,tonic,grad,0.3,1,7,0.1790480613708496
101,tonic,grad,0.3,1,8,0.014277123846113682
101,tonic,grad,0.3,1,9,0.22170674800872803
101,tonic,grad,0.3,1,10,0.5331680774688721
101,tonic,grad,0.3,1,11,0.7345329523086548
101,tonic,grad,0.3,1,12,0.7331849336624146
101,tonic,grad,0.3,1,13,0.5618067979812622
101,tonic,grad,0.3,1,14,0.3137025833129883
101,tonic,grad,0.3,1,15,0.10498255491256714
101,tonic,grad,0.3,1,16,0.01876121759414673
101,tonic,grad,0.3,1,17,0.0727994441986084
101,tonic,grad,0.3,1,18,0.20748518407344818
101,tonic,grad,0.3,1,19,0.3180122673511505
101,tonic,grad,0.3,1,20,0.32972896099090576
101,tonic,grad,0.3,1,21,0.2458534836769104
101,tonic,grad,0.3,1,22,0.12578779458999634
101,tonic,grad,0.3,1,23,0.03978590667247772
101,tonic,grad,0.3,1,24,0.021532976999878883
101,tonic,nm,0.3,1,0,5.507565975189209
101,tonic,nm,0.3,1,1,5.086516857147217
101,tonic,nm,0.3,1,2,0.578768253326416
101,tonic,nm,0.3,1,3,4.413424015045166
101,tonic,nm,0.3,1,4,0.019771218299865723
101,tonic,nm,0.3,1,5,0.47388023138046265
101,tonic,nm,0.3,1,6,1.8066543340682983
101,tonic,nm,0.3,1,7,11.641473770141602
101,tonic,nm,0.3,1,8,0.9076870679855347
101,tonic,nm,0.3,1,9,2.264209270477295
101,tonic,nm,0.3,1,10,0.5667320489883423
101,tonic,nm,0.3,1,11,3.519773483276367
101,tonic,nm,0.3,1,12,0.14514821767807007
101,tonic,nm,0.3,1,13,0.30988118052482605
101,tonic,nm,0.3,1,14,1.8915809392929077
101,tonic,nm,0.3,1,15,0.10528749972581863
101,tonic,nm,0.3,1,16,0.2332564890384674
101,tonic,nm,0.3,1,17,0.08543028682470322
101,tonic,nm,0.3,1,18,0.4586506187915802
101,tonic,nm,0.3,1,19,0.03878900781273842
101,tonic,nm,0.3,1,20,0.10179927945137024
101,tonic,nm,0.3,1,21,0.04802514240145683
101,tonic,nm,0.3,1,22,0.24905265867710114
101,tonic,nm,0.3,1,23,0.03116859495639801
101,tonic,nm,0.3,1,24,0.021582571789622307
102,tonic,grad,0.3,2,0,4.074345588684082
102,tonic,grad,0.3,2,1,1.2100507020950317
102,tonic,grad,0.3,2,2,0.3778139352798462
102,tonic,grad,0.3,2,3,0.681137204170227
102,tonic,grad,0.3,2,4,1.1775840520858765
102,tonic,grad,0.3,2,5,1.3669040203094482
102,tonic,grad,0.3,2,6,1.2287381887435913
102,tonic,grad,0.3,2,7,0.9191027879714966
102,tonic,grad,0.3,2,8,0.5827275514602661
102,tonic,grad,0.3,2,9,0.31387197971343994
102,tonic,grad,0.3,2,10,0.16055122017860413
102,tonic,grad,0.3,2,11,0.12346526980400085
102,tonic,grad,0.3,2,12,0.16660533845424652
102,tonic,grad,0.3,2,13,0.2419440895318985
102,tonic,grad,0.3,2,14,0.3033493757247925
102,tonic,grad,0.3,2,15,0.3233134150505066
102,tonic,grad,0.3,2,16,0.2975914478302002
102,tonic,grad,0.3,2,17,0.23879319429397583
102,tonic,grad,0.3,2,18,0.1660827398300171
102,tonic,grad,0.3,2,19,0.09895467758178711
102,tonic,grad,0.3,2,20,0.048338234424591064
102,tonic,grad,0.3,2,21,0.019868861883878708
102,tonic,grad,0.3,2,22,0.012021029368042946
102,tonic,grad,0.3,2,23,0.019114380702376366
102,tonic,grad,0.3,2,24,0.03484489768743515
102,tonic,nm,0.3,2,0,4.074345588684082
102,tonic,nm,0.3,2,1,4.318885803222656
102,tonic,nm,0.3,2,2,25.674684524536133
102,tonic,nm,0.3,2,3,5.144798755645752
102,tonic,nm,0.3,2,4,0.8557559251785278
102,tonic,nm,0.3,2,5,4.558436393737793
102,tonic,nm,0.3,2,6,0.25978517532348633
102,tonic,nm,0.3,2,7,1.179051399230957
102,tonic,nm,0.3,2,8,2.1015148162841797
102,tonic,nm,0.3,2,9,5.275004863739014
102,tonic,nm,0.3,2,10,0.8271580934524536
102,tonic,nm,0.3,2,11,1.7812879085540771
102,tonic,nm,0.3,2,12,0.6794496774673462
102,tonic,nm,0.3,2,13,3.419158935546875
102,tonic,nm,0.3,2,14,0.22583618760108948
102,tonic,nm,0.3,2,15,0.5960217118263245
102,tonic,nm,0.3,2,16,2.2449777126312256
102,tonic,nm,0.3,2,17,0.24742110073566437
102,tonic,nm,0.3,2,18,0.43029841780662537
102,tonic,nm,0.3,2,19,0.24518847465515137
102,tonic,nm,0.3,2,20,0.17774507403373718
102,tonic,nm,0.3,2,21,0.24431663751602173
102,tonic,nm,0.3,2,22,0.09798049926757812
102,tonic,nm,0.3,2,23,0.1166231632232666
102,tonic,nm,0.3,2,24,0.19020147621631622
103,tonic,grad,0.3,3,0,12.386617660522461
103,tonic,grad,0.3,3,1,6.571269512176514
103,tonic,grad,0.3,3,2,3.129462242126465
103,tonic,grad,0.3,3,3,1.4613449573516846
103,tonic,grad,0.3,3,4,1.0092986822128296
103,tonic,grad,0.3,3,5,1.2829017639160156
103,tonic,grad,0.3,3,6,1.8273625373840332
103,tonic,grad,0.3,3,7,2.2934491634368896
103,tonic,grad,0.3,3,8,2.5036652088165283
103,tonic,grad,0.3,3,9,2.4555482864379883
103,tonic,grad,0.3,3,10,2.219672918319702
103,tonic,grad,0.3,3,11,1.8734521865844727
103,tonic,grad,0.3,3,12,1.4972411394119263
103,tonic,grad,0.3,3,13,1.150001883506775
103,tonic,grad,0.3,3,14,0.8624982237815857
103,tonic,grad,0.3,3,15,0.6510387659072876
103,tonic,grad,0.3,3,16,0.5135331153869629
103,tonic,grad,0.3,3,17,0.442008912563324
103,tonic,grad,0.3,3,18,0.4210589528083801
103,tonic,grad,0.3,3,19,0.43304550647735596
103,tonic,grad,0.3,3,20,0.46313589811325073
103,tonic,grad,0.3,3,21,0.49813589453697205
103,tonic,grad,0.3,3,22,0.5282341241836548
103,tonic,grad,0.3,3,23,0.5478143692016602
103,tonic,grad,0.3,3,24,0.5540379285812378
103,tonic,nm,0.3,3,0,12.386617660522461
103,tonic,nm,0.3,3,1,12.704036712646484
103,tonic,nm,0.3,3,2,43.158164978027344
103,tonic,nm,0.3,3,3,14.329343795776367
103,tonic,nm,0.3,3,4,0.6307835578918457
103,tonic,nm,0.3,3,5,0.6071814894676208
103,tonic,nm,0.3,3,6,0.6880229711532593
103,tonic,nm,0.3,3,7,0.9229670763015747
103,tonic,nm,0.3,3,8,0.7080588936805725
103,tonic,nm,0.3,3,9,0.4094572067260742
103,tonic,nm,0.3,3,10,0.765958845615387
103,tonic,nm,0.3,3,11,0.9676415324211121
103,tonic,nm,0.3,3,12,0.41940838098526
103,tonic,nm,0.3,3,13,0.3415401875972748
103,tonic,nm,0.3,3,14,0.18750008940696716
103,tonic,nm,0.3,3,15,0.4322824776172638
103,tonic,nm,0.3,3,16,0.28711676597595215
103,tonic,nm,0.3,3,17,0.4308406412601471
103,tonic,nm,0.3,3,18,0.2888668179512024
103,tonic,nm,0.3,3,19,0.16735930740833282
103,tonic,nm,0.3,3,20,0.08518565446138382
103,tonic,nm,0.3,3,21,0.0688541829586029
103,tonic,nm,0.3,3,22,0.08195226639509201
103,tonic,nm,0.3,3,23,0.07212702184915543
103,tonic,nm,0.3,3,24,0.1518394947052002
104,tonic,grad,0.3,4,0,5.72971248626709
104,tonic,grad,0.3,4,1,2.0720348358154297
104,tonic,grad,0.3,4,2,0.5544335246086121
104,tonic,grad,0.3,4,3,0.44398626685142517
104,tonic,grad,0.3,4,4,0.952090859413147
104,tonic,grad,0.3,4,5,1.4133336544036865
104,tonic,grad,0.3,4,6,1.5582529306411743
