scenario,method,delta,direction_idx,gamma,n_spikes_sim,n_spikes_gt,init_loss,final_loss,kept_source,n_iter,n_clipped,elapsed_s,param_err_C_m,param_err_g_L,param_err_E_L,param_err_v_T,param_err_delta_T,param_err_v_reset
adaptation,nm_guarino,0.1,17,1.0,5,5,1.1681190729141235,0.006447940599173307,training,850,0,1.0965759754180908,0.02983547821672121,0.02130113406209655,0.004086315006544004,0.006699240945713712,0.015342688219563668,0.01062803303278445
adaptation,grad_guarino,0.1,18,0.75,5,5,0.3082985579967499,0.3082985579967499,init,500,0,2.1193089485168457,0.04374225975531485,0.008132168497934078,0.04309022946312003,0.01254541223405596,0.07114959856021273,0.030725590774362793
adaptation,grad_vanrossum,0.1,18,0.75,5,5,1.3102389574050903,1.1806045770645142,training,500,0,3.4765307903289795,0.04389376432999321,0.0009530782699584961,0.0437774658203125,0.01027099609375,0.06840749790793971,0.023666490827287945
adaptation,nm_guarino,0.1,18,1.0,5,5,0.3082731068134308,0.004863886162638664,training,1000,0,1.6149959564208984,0.09533718912772676,0.010468696101420871,0.0487067379812228,0.04040237178029884,0.06691239638217894,0.001519926939104721
adaptation,grad_guarino,0.1,19,0.0,5,5,1.071047067642212,1.071047067642212,init,500,1,1.9865238666534424,0.007463297857935048,0.04674814023814511,0.007978465351387992,0.03668715058387761,0.05263157894736842,0.017017622852623048
adaptation,grad_vanrossum,0.1,19,0.8465608465608466,4,5,3.610199451446533,1.2588233947753906,training,500,1,3.412158966064453,0.00956719439962636,0.10696792602539062,0.018716939290364585,0.01738311767578125,0.027146220207214355,0.03172640119280134
adaptation,nm_guarino,0.1,19,1.0,5,5,1.0709493160247803,0.025514323264360428,training,905,1,1.1405818462371826,0.10846437166070053,0.11112548081926743,0.0225117568331522,0.013834583374652425,0.05252642447411898,0.03814994219492657
adaptation,grad_guarino,0.1,20,0.05291005291005289,4,5,1.5564374923706055,1.5564374923706055,init,500,0,1.9868290424346924,0.029570598498128715,0.0010163334383930245,0.05701239828298033,0.0486327456805941,0.05011232841308036,0.0315870828253186
adaptation,grad_vanrossum,0.1,20,0.75,5,5,3.159149169921875,1.2665705680847168,training,500,0,3.4437830448150635,0.026749320652173912,0.0598374605178833,0.07089589436848959,0.02788970947265625,0.02120326694689299,0.047308676583426336
adaptation,nm_guarino,0.1,20,1.0,5,5,1.4563384056091309,0.00391239020973444,training,885,0,1.1259052753448486,0.06809633583126465,0.0005674690169150676,0.04044759814090513,0.04155736970528949,0.05134368422311181,0.0011163563105843163
adaptation,grad_guarino,0.1,21,0.31746031746031744,4,5,1.2542058229446411,1.2354826927185059,training,500,0,2.0048561096191406,0.04676387621008832,0.013352751731872559,0.01563635932074653,0.06854141235351563,0.00985236544358103,0.022545950753348216
adaptation,grad_vanrossum,0.1,21,1.0,5,5,3.118756055831909,0.8151228427886963,training,500,0,3.429137945175171,0.05229399307914402,0.009238719940185547,0.03552517361111111,0.058642425537109376,0.04079367612537585,0.07948739188058036
adaptation,nm_guarino,0.1,21,1.0,5,5,1.1541060209274292,0.010392650030553341,training,974,0,1.1939630508422852,0.02500760338170924,0.024854420474944572,0.011780252226698925,0.03566887117140794,0.002021123978306175,0.017046401406342886
adaptation,grad_guarino,0.1,22,-0.21164021164021166,4,5,1.400866150856018,1.400866150856018,init,500,0,1.9896159172058105,0.037271629128466585,0.027171697277435847,0.051294664224512426,0.0220049475275394,0.06412957854451555,0.025388213629182133
adaptation,grad_vanrossum,0.1,22,0.5820105820105821,4,5,3.9442238807678223,1.3758997917175293,training,500,0,3.42970609664917,0.04105410368546196,0.13111281394958496,0.032372538248697916,0.010832061767578125,0.019608560361360248,0.04614922659737723
adaptation,nm_guarino,0.1,22,1.0,5,5,1.3007649183273315,0.007378720678389072,training,822,0,1.0808441638946533,0.0942640309143931,0.003301395764403914,0.0626473280529167,0.06497402925521896,0.07370745663812518,0.008804139673988435
adaptation,grad_guarino,0.1,23,0.05291005291005289,4,5,1.1870678663253784,1.1870678663253784,init,500,0,1.973304033279419,0.04645715106598269,0.033970573265380555,0.06754343322188751,0.010955482014232985,0.022672237679324785,0.03862078388513522
adaptation,grad_vanrossum,0.1,23,0.11363636363636365,3,5,3.6837704181671143,2.3990375995635986,training,500,0,3.4392240047454834,0.043833657969599184,0.11602532863616943,0.0811859130859375,0.015585479736328125,0.049627906397769324,0.0629868643624442
adaptation,nm_guarino,0.1,23,1.0,5,5,1.0869672298431396,0.0023397039622068405,training,605,0,0.9628379344940186,0.016553700466643367,0.09141556156470454,0.0041602120309982464,0.018374130016493666,0.021356801190974408,0.003228613031507978
adaptation,grad_guarino,0.1,24,-0.21164021164021166,4,5,1.5262540578842163,1.501198649406433,training,500,0,1.9731428623199463,0.010346056067425271,0.015593647956848145,0.03413662380642361,0.026104888916015624,0.08300242925945081,0.024647630964006698
adaptation,grad_vanrossum,0.1,24,0.75,5,5,3.9782168865203857,0.8339873552322388,training,500,0,3.416516065597534,0.016555321734884512,0.13662803173065186,0.0051720513237847225,0.0072283935546875,0.03115930055317126,0.028574044363839285
adaptation,nm_guarino,0.1,24,1.0,5,5,1.4261534214019775,0.03926500305533409,training,832,0,1.092651128768921,0.06865694864346308,0.02469626064507424,0.1315098968697255,0.17402669451788483,0.08532959353241872,0.05918072650537149
adaptation,grad_guarino,0.1,25,0.31746031746031744,4,5,1.2407307624816895,1.2378751039505005,training,500,0,1.9703319072723389,0.005047872792119565,0.07394051551818848,0.020165506998697916,0.0210888671875,0.026077088556791608,0.0499725341796875
adaptation,grad_vanrossum,0.1,25,1.0,5,5,2.0952258110046387,0.5690901279449463,training,500,0,3.430413007736206,0.002838599163552989,0.08835697174072266,0.009108988444010417,0.015548095703125,0.03894528589750591,0.046497889927455356
adaptation,nm_guarino,0.1,25,1.0,5,5,1.1406315565109253,0.03384765610098839,training,800,0,1.0645561218261719,0.014735150536066414,0.1495099452877502,0.010103328497887294,0.04790873258453417,0.03466567084515862,0.004346706968049879
adaptation,grad_guarino,0.1,26,0.31746031746031744,4,5,1.3197914361953735,0.899997889995575,training,500,0,1.9799742698669434,0.03764774488366168,0.06787168979644775,0.05100267198350694,0.03785568237304687,0.0332110555548417,0.059364427839006695
adaptation,grad_vanrossum,0.1,26,0.5820105820105821,4,5,1.2335984706878662,1.2335984706878662,init,500,0,3.4275739192962646,0.038979009788671394,0.02963663934151528,0.044203171344051065,0.025618484594940014,0.04933522161582907,0.05057781334478498
adaptation,nm_guarino,0.1,26,1.0,5,5,1.2197010517120361,0.009726456366479397,training,974,0,1.1968581676483154,0.07319532675511717,0.09233994679629287,0.010452315733692786,0.04097147300721389,0.05140625021473701,0.01215929909184114
adaptation,grad_guarino,0.1,27,-0.21164021164021166,4,5,1.5514781475067139,1.5320649147033691,training,500,0,2.142595052719116,0.03429419476052989,0.08643865585327148,0.017386542426215276,0.022352142333984373,0.05034249707272178,0.004932076590401786
adaptation,grad_vanrossum,0.1,27,0.05291005291005289,4,5,3.9829397201538086,2.170940637588501,training,500,0,3.4252610206604004,0.032466523543648096,0.14560770988464355,0.007134501139322917,0.004039306640625,0.03109667175694516,0.010833522251674107
adaptation,nm_guarino,0.1,27,1.0,5,5,1.4513781070709229,0.03570659086108208,training,670,0,1.0129129886627197,0.029211587971747617,0.004824377327215634,0.10371697796756349,0.1534961283541088,0.056443485285749724,0.05511217281807238
adaptation,grad_guarino,0.1,28,-0.21164021164021166,4,5,1.4487433433532715,1.446482539176941,training,500,0,2.4088268280029297,0.005068770698879076,0.037256479263305664,0.021661376953125,0.06843246459960937,0.03768770318282278,0.038435472760881696
adaptation,grad_vanrossum,0.1,28,0.11363636363636365,3,5,3.7242331504821777,2.4450771808624268,training,500,0,3.413146734237671,0.00639396335767663,0.009295821189880371,0.028680589463975694,0.0835797119140625,0.056914053465190684,0.05323660714285714
adaptation,nm_guarino,0.1,28,1.0,5,5,1.3486404418945312,0.004184326622635126,training,711,0,1.0026779174804688,0.033872851704156506,0.03998819375147611,0.02402833360265788,0.041286698804613026,0.033133037240559944,0.00534301814829681
adaptation,grad_guarino,0.1,29,1.0,5,5,0.29135116934776306,0.11592518538236618,training,500,0,1.9810559749603271,0.030976535962975543,0.03580605983734131,0.0031000773111979165,0.030911712646484374,0.018616412815294768,0.05575768607003348
adaptation,grad_vanrossum,0.1,29,1.0,5,5,1.8316514492034912,0.7817268967628479,training,500,0,3.428194999694824,0.03065543796705163,0.02310311794281006,0.006051296657986111,0.03305221557617188,0.019193856339705617,0.07079925537109374
adaptation,nm_guarino,0.1,29,1.0,5,5,0.2912738025188446,0.014745351858437061,training,571,0,0.9027631282806396,0.09202306733254476,0.05212009192162581,0.009546345627182973,0.023576345777040614,0.03171710424283069,0.021844899574821445
adaptation,grad_guarino,0.2,0,0.25,5,5,1.795020341873169,0.9010122418403625,training,500,0,1.979722023010254,0.0797565626061481,0.07673084735870361,0.034115770128038195,0.017969818115234376,0.08467632845828407,0.1664414542061942
adaptation,grad_vanrossum,0.2,0,0.19138755980861247,6,5,2.889911413192749,2.381993055343628,training,500,0,3.434739112854004,0.07693043584408968,0.003997802734375,0.04867672390407986,0.00753448486328125,0.05141251965572959,0.16917037963867188
adaptation,nm_guarino,0.2,0,1.0,5,5,1.7948517799377441,0.002674547489732504,training,593,0,0.9231629371643066,0.059041652426566935,0.07034186034213508,0.02773489998291691,0.047253741193835026,0.053126216963666796,0.001329123993242831
adaptation,grad_guarino,0.2,1,1.0,5,5,0.2942882478237152,0.18291223049163818,training,500,0,1.997514009475708,0.16602915888247283,0.01120293140411377,0.01957821316189236,0.03211074829101562,0.08455340485823781,0.055105917794363836
adaptation,grad_vanrossum,0.2,1,0.8465608465608466,4,5,2.3840482234954834,1.1128756999969482,training,500,0,3.4594860076904297,0.16471836255944294,0.036748528480529785,0.026064554850260418,0.0378192138671875,0.09567614605552272,0.0694427490234375
adaptation,nm_guarino,0.2,1,1.0,5,5,0.2942086458206177,0.007982545532286167,training,672,0,0.9917550086975098,0.12790903239077336,0.10723376089411296,0.0824735558029128,0.045740669466497366,0.08199242659377756,0.002591892605943055
adaptation,grad_guarino,0.2,2,0.05291005291005289,4,5,3.1485495567321777,1.3631256818771362,training,500,0,1.9959499835968018,0.05919972295346467,0.2341771125793457,0.09210052490234374,0.01692047119140625,0.007502568395514237,0.10304173060825893
adaptation,grad_vanrossum,0.2,2,0.11363636363636365,3,5,3.543107509613037,2.9352340698242188,training,500,0,3.447298049926758,0.06308733069378397,0.11843729019165039,0.11187032063802084,0.02072418212890625,0.04284709378292686,0.09455522809709821
adaptation,nm_guarino,0.2,2,1.0,5,5,2.7484610080718994,0.02542092464864254,training,1000,0,1.2151970863342285,0.061068922500775634,0.018216513324239347,0.09360687140404088,0.12164270133568209,0.06623163241999826,0.03829799433392834
adaptation,grad_guarino,0.2,3,0.19138755980861247,6,5,3.888486862182617,3.2721824645996094,training,500,0,1.992563009262085,0.0028305717136548913,0.02424943447113037,0.011395263671875,0.10995941162109375,0.021509459144190737,0.13877574375697543
adaptation,grad_vanrossum,0.2,3,0.19138755980861247,6,5,4.422365665435791,2.721463680267334,training,500,0,3.432034730911255,0.007834194017493206,0.07723855972290039,0.027221510145399305,0.1106976318359375,0.020285832254510177,0.11905452183314733
adaptation,nm_guarino,0.2,3,1.0,5,5,3.4884421825408936,6.866454782539222e-08,training,701,0,0.9988632202148438,0.025909816445128117,0.11212096416382322,0.022385795202971317,0.013611401256419811,0.0003533581541113869,8.657086104579191e-05
adaptation,grad_guarino,0.2,4,-0.21164021164021166,4,5,1.5421055555343628,1.5130183696746826,training,500,0,1.9865632057189941,0.05175343389096467,0.03737378120422363,0.001377529568142361,0.13232666015625,0.017313053733424136,0.1358534676688058
adaptation,grad_vanrossum,0.2,4,0.11363636363636365,3,5,3.9637396335601807,2.732633352279663,training,500,0,3.4128551483154297,0.04963239586871603,0.02429020404815674,0.003291659884982639,0.15834793090820312,0.04662774738512541,0.10287442888532367
adaptation,nm_guarino,0.2,4,1.0,5,5,1.4420037269592285,0.0478096567094326,training,829,0,1.0842430591583252,0.043569513257735885,0.05121406014378427,0.11010193145339398,0.17088343250052732,0.020002646319256214,0.07438983675917582
adaptation,grad_guarino,0.2,5,0.75,5,5,0.3605446219444275,0.3605445325374603,training,500,1,1.9836301803588867,0.02418677288552989,0.08788752555847168,0.06885986328125,0.0651678466796875,0.05263157894736842,0.10867353166852678
adaptation,grad_vanrossum,0.2,5,1.0,5,5,1.41512930393219,0.991031289100647,training,500,1,3.4298229217529297,0.025976429814877716,0.07622170448303223,0.06105600992838542,0.07060745239257812,0.04267019974557977,0.08509314400809152
adaptation,nm_guarino,0.2,5,1.0,5,5,0.36053600907325745,0.021121354773640633,training,628,1,0.9398081302642822,0.030915356785150942,0.058827392919905463,0.06665114663530984,0.13132723717185826,0.05089971606506195,0.03207284678206211
adaptation,grad_guarino,0.2,6,1.0,5,5,1.4581122398376465,0.23982059955596924,training,500,0,1.9701323509216309,0.06333558455757472,0.07882261276245117,0.018242730034722224,0.11298934936523437,0.029698183662013003,0.1282611301967076
adaptation,grad_vanrossum,0.2,6,1.0,5,5,2.107065439224243,0.9065175652503967,training,500,0,3.574381113052368,0.06439839238705843,0.09681081771850586,0.022922939724392362,0.10531005859375,0.015990232166491057,0.07807366507393973
adaptation,nm_guarino,0.2,6,1.0,5,5,1.3580130338668823,0.03277328610420227,training,949,0,1.1736900806427002,0.06207290029648455,0.07920177125275307,0.019084462009881363,0.02316642836323808,0.03139876427695817,0.02179296180680471
adaptation,grad_guarino,0.2,7,0.0,5,5,1.8030784130096436,1.416986346244812,training,500,0,2.0294382572174072,0.10524696681810462,0.018503665924072266,0.013703409830729167,0.02879852294921875,0.012622387785660593,0.14992337908063616
adaptation,grad_vanrossum,0.2,7,0.5,5,5,2.548440933227539,2.0041615962982178,training,500,0,3.9648919105529785,0.10634825333305027,0.005316019058227539,0.009763929578993056,0.0189349365234375,0.027046034210606626,0.16457138061523438
adaptation,nm_guarino,0.2,7,1.0,5,5,1.8029531240463257,0.08429471403360367,training,808,0,1.0813090801239014,0.009883645500943193,0.05908605797636257,0.09844087982232282,0.1513150104598276,0.015763797004998706,0.08536431124762041
adaptation,grad_guarino,0.2,8,-0.21164021164021166,4,5,1.6540313959121704,1.6469565629959106,training,500,0,2.000201940536499,0.10144248630689538,0.050080180168151855,0.02588772243923611,0.05600830078125,0.10782610742669356,0.1024106706891741
adaptation,grad_vanrossum,0.2,8,0.5,5,5,3.977433681488037,2.2267606258392334,training,500,0,3.4295151233673096,0.09640821373980979,0.19523310661315918,0.0009273952907986111,0.10115707397460938,0.05281922691746762,0.11959947858537946
adaptation,nm_guarino,0.2,8,1.0,5,5,1.5539311170578003,0.038150958716869354,training,1000,0,1.2104568481445312,0.05201965730922545,0.171012990114896,0.09671719717414994,0.1831504055929105,0.09431415162560776,0.05574437586726211
adaptation,grad_guarino,0.2,9,1.0,5,5,0.1554805487394333,0.1554805487394333,init,500,0,1.983989953994751,0.0677962044730465,0.10848894328461856,0.043175224822041655,0.13755196129353264,0.052125490255947315,0.011494129609566934
adaptation,grad_vanrossum,0.2,9,0.8465608465608466,4,5,1.3428189754486084,1.1170635223388672,training,500,0,3.4406919479370117,0.06737438699473505,0.09638631343841553,0.04101935492621528,0.14142379760742188,0.04704179889277408,0.00870481218610491
adaptation,nm_guarino,0.2,9,1.0,5,5,0.15552960336208344,0.1395021677017212,training,989,0,1.2025139331817627,0.06713144482802345,0.10735247070809617,0.04695901411959906,0.14050159293387196,0.050015041491918606,0.009519137239571153
adaptation,grad_guarino,0.2,10,0.0,5,5,1.4697771072387695,1.4697768688201904,training,500,0,1.9850029945373535,0.15131019923997963,0.007797718048095703,0.055977884928385416,0.06492660522460937,0.053332780536852385,0.08277108328683036
adaptation,grad_vanrossum,0.2,10,0.25,5,5,3.387930154800415,1.8053768873214722,training,500,0,3.4158923625946045,0.1522484820822011,0.020058870315551758,0.05107167561848958,0.07371536254882813,0.04196867189909283,0.09694976806640625
adaptation,nm_guarino,0.2,10,1.0,5,5,1.4696623086929321,0.055789027363061905,training,593,0,0.916614294052124,0.11861720095668948,0.03355226578440185,0.001283641707464906,0.021249225315237368,0.055681270555590856,0.0014852717042962078
adaptation,grad_guarino,0.2,11,0.37037037037037035,7,5,4.368218421936035,3.3146042823791504,training,500,1,1.9985787868499756,0.005958689814028533,0.06313908100128174,0.07101982964409723,0.10952041625976562,0.024403860694483706,0.09089006696428571
adaptation,grad_vanrossum,0.2,11,0.13888888888888884,7,5,4.853201389312744,3.632411003112793,training,500,1,3.4305222034454346,0.005582063094429348,0.0346299409866333,0.07550133599175347,0.11419326782226563,0.028036826535275106,0.08088204520089286
adaptation,nm_guarino,0.2,11,1.0,5,5,3.968029022216797,0.00636225426569581,training,698,1,0.9920437335968018,0.03358564499027624,0.13824570325376584,0.024070530988605458,0.09289465296639207,0.05054930195434591,0.009029611844532529
adaptation,grad_guarino,0.2,12,0.05291005291005289,4,5,2.68021297454834,1.0890507698059082,training,500,1,1.9793663024902344,0.053558482294497285,0.10214948654174805,0.14087151421440972,0.015085906982421874,0.07003587798068397,0.06901277814592634
adaptation,grad_vanrossum,0.2,12,0.11363636363636365,3,5,2.8032970428466797,2.4714438915252686,training,500,1,3.4177730083465576,0.056865658967391305,0.04747140407562256,0.15134090847439235,0.002092742919921875,0.04637429588719418,0.04744229997907366
adaptation,nm_guarino,0.2,12,1.0,5,5,2.280118227005005,0.007029030937701464,training,766,1,1.043159008026123,0.14633325021242172,0.21078509463525696,0.07328086447609065,0.026105869334924137,0.05257128238321414,3.580495816655522e-05
adaptation,grad_guarino,0.2,13,0.05291005291005289,4,5,3.091165781021118,1.1069254875183105,training,500,1,1.982168197631836,0.07592534604279891,0.00788426399230957,0.06887342664930556,0.07031219482421874,0.09002323527085154,0.016127232142857145
adaptation,grad_vanrossum,0.2,13,0.39772727272727276,3,5,3.1364598274230957,2.928823471069336,training,500,1,3.433485984802246,0.08090269669242527,0.1527233123779297,0.09452684190538195,0.11597061157226562,0.030499401845430072,0.008406938825334822
adaptation,nm_guarino,0.2,13,1.0,5,5,2.691189765930176,0.002143540419638157,training,611,1,0.9278919696807861,0.09939063436733467,0.059165684560120724,0.049516924152033286,0.042272459627970986,0.04942516618085915,0.0003671018852721935
adaptation,grad_guarino,0.2,14,0.0,5,5,2.2349166870117188,1.3490241765975952,training,500,0,1.9633111953735352,0.01563767142917799,0.1699897050857544,0.004885016547309028,0.07371810913085937,0.05021893350701583,0.10999025617327009
adaptation,grad_vanrossum,0.2,14,0.75,5,5,1.9991642236709595,1.3749747276306152,training,500,0,3.4305591583251953,0.019775058912194294,0.2709096670150757,0.025679524739583334,0.05183807373046875,0.07854673736973812,0.11831457955496652
adaptation,nm_guarino,0.2,14,1.0,5,5,2.234769344329834,0.0012892208760604262,training,900,0,1.1374890804290771,0.0021024054639862855,0.19402724433605023,0.015305404585759182,0.03508375980575636,0.024054774268037003,0.000907532002475721
adaptation,grad_guarino,0.2,15,0.19138755980861247,6,5,1.3385944366455078,1.3251177072525024,training,500,0,1.9705970287322998,0.003884423297384511,0.26139330863952637,0.10166371663411458,0.05827880859375,0.1046614222424595,0.028974696568080358
adaptation,grad_vanrossum,0.2,15,0.5820105820105821,4,5,3.534342050552368,1.7561925649642944,training,500,0,3.4281158447265625,0.00897873588230299,0.01112377643585205,0.03600294325086806,0.13383438110351562,0.00037494458650287827,0.17354692731584823
adaptation,nm_guarino,0.2,15,1.0,5,5,1.3384863138198853,0.014636019244790077,training,715,0,1.0017049312591553,0.02061908093922027,0.12744320697692735,0.039088709521900314,0.11629786443821416,0.04844249544460853,0.02266578314041721
adaptation,grad_guarino,0.2,16,1.0,5,5,0.3592490553855896,0.21488073468208313,training,500,0,1.971329927444458,0.02573607071586277,0.1679931879043579,0.0919435289171007,0.06011306762695313,0.00084292261224044,0.036907196044921875
adaptation,grad_vanrossum,0.2,16,1.0,5,5,1.48635995388031,1.1507028341293335,training,500,0,3.607602834701538,0.026159468941066577,0.14929544925689697,0.10066002739800348,0.06002166748046875,0.009143565830431487,0.0695037841796875
adaptation,nm_guarino,0.2,16,1.0,5,5,0.35924026370048523,0.038610510528087616,training,690,0,1.0090670585632324,0.021926288815598743,0.22556258622937264,0.09654182273598622,0.09623444874289618,0.009995058332285294,0.063557783448169
adaptation,grad_guarino,0.2,17,0.31746031746031744,4,5,1.1178313493728638,0.8498363494873047,training,500,0,2.989987850189209,0.02433219577955163,0.20728111267089844,0.046656290690104164,0.00623046875,0.027751602624592028,0.05536684308733259
adaptation,grad_vanrossum,0.2,17,0.5820105820105821,4,5,1.529656171798706,1.4126927852630615,training,500,0,3.6786019802093506,0.025840427564538044,0.1722705364227295,0.03963334825303819,0.0184210205078125,0.04568214165536981,0.043985966273716516
adaptation,nm_guarino,0.2,17,1.0,5,5,1.017702341079712,0.01354012917727232,training,1000,0,1.2854399681091309,0.10421909095646217,0.04229989506489584,0.020244343756072505,0.003695997741299948,0.04203312701556644,0.01913113667522493
adaptation,grad_guarino,0.2,18,0.75,5,5,0.5423192977905273,0.5423192381858826,training,500,0,2.053131580352783,0.08748454218325408,0.01626431941986084,0.08618045383029514,0.025090789794921874,0.1422992003591437,0.061451176234654015
adaptation,grad_vanrossum,0.2,18,0.75,5,5,1.8816356658935547,1.8816344738006592,training,500,0,3.687346935272217,0.08748454218325408,0.01626431941986084,0.08618045383029514,0.025090789794921874,0.1422992003591437,0.061451176234654015
adaptation,nm_guarino,0.2,18,1.0,5,5,0.5422933101654053,0.04544082283973694,training,754,0,1.0498428344726562,0.13204982269457866,0.2271935215259946,0.03975016676933984,0.05196085552085719,0.09988188729208484,0.06763402587953554
adaptation,grad_guarino,0.2,19,-0.25,5,5,1.5645627975463867,1.5645627975463867,init,500,1,2.1043548583984375,0.014926595715870097,0.09349628047629022,0.015956930702775984,0.07337430116775494,0.05263157894736842,0.034035245705246096
adaptation,grad_vanrossum,0.2,19,0.0,5,5,3.274050712585449,2.9212231636047363,training,500,1,3.5344672203063965,0.01671149212381114,0.14475703239440918,0.025079515245225694,0.05698471069335938,0.031061925386127672,0.04609342302594866
adaptation,nm_guarino,0.2,19,1.0,5,5,1.5644482374191284,0.010291078127920628,training,846,1,1.1143839359283447,0.09472761274460162,0.12419519464504081,0.07814553412742858,0.07002570818772966,0.049517953002977316,0.01564064942604761
adaptation,grad_guarino,0.2,20,-0.21164021164021166,4,5,1.719024658203125,1.719024658203125,init,500,1,2.0241189002990723,0.059141196996257306,0.002032666876786049,0.1111111111111111,0.09726549136118791,0.10022465682616072,0.0631741656506372
adaptation,grad_vanrossum,0.2,20,0.05291005291005289,4,5,4.170159339904785,3.4320414066314697,training,500,1,3.6303207874298096,0.056946729577105976,0.0668419599533081,0.12234310574001736,0.07649826049804688,0.07320717761391088,0.07480948311941964
adaptation,nm_guarino,0.2,20,1.0,5,5,1.6189253330230713,0.007299699354916811,training,743,1,1.0438950061798096,0.08232029061122309,0.21797902907680666,0.021927507900406654,0.06657484909862375,0.08824207087888825,0.0028717365952055777
adaptation,grad_guarino,0.2,21,0.05291005291005289,4,5,1.233076572418213,1.1811411380767822,training,500,0,2.084019899368286,0.09318993609884511,0.03456282615661621,0.029878065321180557,0.14008346557617188,0.016089088038394327,0.04710540771484375
adaptation,grad_vanrossum,0.2,21,0.8465608465608466,4,5,3.7351200580596924,1.267290472984314,training,500,0,3.6532180309295654,0.0954254150390625,0.01739823818206787,0.041876220703125,0.1179376220703125,0.043392840184663474,0.04783652169363839
adaptation,nm_guarino,0.2,21,1.0,5,5,1.133090853691101,0.03195081651210785,training,865,0,1.1578211784362793,0.013818043642238882,0.21152631669322242,0.09528243693006289,0.08747127567488291,0.009001559005632978,0.05025680086025903
adaptation,grad_guarino,0.2,22,-0.21164021164021166,4,5,3.044311285018921,1.444776177406311,training,500,0,2.0395429134368896,0.07631995159646739,0.12035942077636719,0.09288753933376737,0.022410736083984376,0.10513988294099506,0.05721075875418527
adaptation,grad_vanrossum,0.2,22,0.11363636363636365,3,5,2.5933547019958496,2.538923501968384,training,500,0,3.5967960357666016,0.07476063603940217,0.060593247413635254,0.10147806803385416,0.0420098876953125,0.12562759299027293,0.0522050040108817
adaptation,nm_guarino,0.2,22,1.0,5,5,2.6442224979400635,0.013792508281767368,training,645,0,0.9625868797302246,0.14587641240652113,0.040303043752597745,0.09938363885512318,0.10658495648727297,0.13366811337770332,0.013447385639432647
adaptation,grad_guarino,0.2,23,0.05291005291005289,4,5,2.72556734085083,1.156001091003418,training,500,0,1.9731299877166748,0.09465053392493207,0.0019829273223876953,0.12378031412760417,0.040244140625,0.03064727783203125,0.08283549717494419
adaptation,grad_vanrossum,0.2,23,0.11363636363636365,3,5,2.616603374481201,2.514827013015747,training,500,0,3.491663694381714,0.09269687818444293,0.07419109344482422,0.13619808620876736,0.019911041259765627,0.04797604209498355,0.07581296648297992
adaptation,nm_guarino,0.2,23,1.0,5,5,2.325474500656128,0.10723845660686493,training,1000,0,1.2223570346832275,0.10951027310267593,0.204396916701147,0.010446574854859137,0.01240655903586628,0.05497665556467385,0.0016110535565055832
adaptation,grad_guarino,0.2,24,-0.21164021164021166,4,5,1.7566967010498047,1.6855549812316895,training,500,0,1.9876790046691895,0.026133661684782608,0.10679030418395996,0.04459991455078125,0.03848388671875,0.141276710911801,0.05072708129882812
adaptation,grad_vanrossum,0.2,24,0.75,5,5,2.561678171157837,1.3006209135055542,training,500,0,3.599602222442627,0.032587797745414405,0.2842921018600464,0.01226654052734375,0.019534759521484375,0.06051777538500334,0.06055504935128348
adaptation,nm_guarino,0.2,24,1.0,5,5,1.6567069292068481,0.029479432851076126,training,1000,0,1.2157821655273438,0.1288427902625835,0.04543865470638808,0.12606911514442787,0.15793682717898208,0.13267400312402883,0.03955709584646497
adaptation,grad_guarino,0.2,25,0.31746031746031744,4,5,1.214172601699829,1.2026530504226685,training,500,1,1.9729180335998535,0.00921073581861413,0.14592671394348145,0.035820685492621525,0.043711700439453126,0.05082320539574874,0.09913264683314732
adaptation,grad_vanrossum,0.2,25,1.0,5,5,2.9086363315582275,1.0475995540618896,training,500,1,3.5650060176849365,0.007581760572350544,0.19564402103424072,0.02745174831814236,0.028369598388671875,0.07092768581289995,0.11356255667550223
adaptation,nm_guarino,0.2,25,1.0,5,5,1.1141341924667358,0.016103865578770638,training,831,1,1.0857038497924805,0.07824143785422427,0.14100616219965323,0.011534905648165426,0.024669362484424938,0.052627967003708864,0.022674323250972097
adaptation,grad_guarino,0.2,26,0.31746031746031744,4,5,0.8886492848396301,0.8886492848396301,init,500,1,1.9608533382415771,0.07795801957734279,0.05927327868303056,0.08840634268810213,0.05123696918988003,0.05263157894736842,0.10115562668957015
adaptation,grad_vanrossum,0.2,26,0.31746031746031744,4,5,2.486521005630493,1.818577527999878,training,500,1,3.7215611934661865,0.080083764117697,0.0016268491744995117,0.07755822075737848,0.03176010131835937,0.0783072082619918,0.04264123099190848
adaptation,nm_guarino,0.2,26,0.31746031746031744,4,5,0.7886199355125427,0.5153470039367676,training,1000,1,1.2148380279541016,0.12126741646074246,0.011399649610425389,0.10419915209041809,0.02561503026199773,0.05013712756186892,0.010612915435779817
adaptation,grad_guarino,0.2,27,-0.21164021164021166,4,5,3.4215915203094482,1.7741552591323853,training,500,0,2.427819013595581,0.06892149552055027,0.15952622890472412,0.03711123996310764,0.04851593017578125,0.10724730240671258,0.027713121686662946
adaptation,grad_vanrossum,0.2,27,0.31746031746031744,4,5,2.3462836742401123,2.2738609313964844,training,500,0,3.4244611263275146,0.07035482655400815,0.12098169326782227,0.04445648193359375,0.060089111328125,0.12228554173519737,0.004324667794363839
